version_group_id,language_id,item_id,name,description
27,1,149,クラボのみ,まひ状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,150,カゴのみ,ねむり状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,151,モモンのみ,どく　もうどく状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,152,チーゴのみ,やけど状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,153,ナナシのみ,こおり状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,154,ヒメリのみ,ＰＰが０になった技のＰＰを１０回復する。\n１度使うと　その対戦中は　無くなる。
27,1,155,オレンのみ,残りＨＰが最大ＨＰの１／２以下になった時\n１０回復する。\n１度使うと　その対戦中は　無くなる。
27,1,156,キーのみ,こんらん状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,157,ラムのみ,全ての状態異常　こんらん状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,158,オボンのみ,残りＨＰが最大ＨＰの１／２以下になった時\n最大ＨＰの１／４回復する。\n１度使うと　その対戦中は　無くなる。
27,1,184,オッカのみ,効果バツグンのほのおタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,185,イトケのみ,効果バツグンのみずタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,186,ソクノのみ,効果バツグンのでんきタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,187,リンドのみ,効果バツグンのくさタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,188,ヤチェのみ,効果バツグンのこおりタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,189,ヨプのみ,効果バツグンのかくとうタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,190,ビアーのみ,効果バツグンのどくタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,191,シュカのみ,効果バツグンのじめんタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,192,バコウのみ,効果バツグンのひこうタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,193,ウタンのみ,効果バツグンのエスパータイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,194,タンガのみ,効果バツグンのむしタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,195,ヨロギのみ,効果バツグンのいわタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,196,カシブのみ,効果バツグンのゴーストタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,197,ハバンのみ,効果バツグンのドラゴンタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,198,ナモのみ,効果バツグンのあくタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,199,リリバのみ,効果バツグンのはがねタイプの技を\n受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,200,ホズのみ,ノーマルタイプの技を受けた時\nダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,213,ひかりのこな,自分に対し　相手の使う\n技の命中率が０．９倍になる。
27,1,214,しろいハーブ,能力が下がった時　元に戻す。\n１度使うと　その対戦中は　無くなる。
27,1,217,せんせいのツメ,２０％の確率で\n同じ優先度の技の中で最初に行動する。
27,1,219,メンタルハーブ,メロメロ　ちょうはつ　連続不可　わざふうじ\nかいふくふうじ　アンコール状態を回復する。\n１度使うと　その対戦中は　無くなる。
27,1,221,おうじゃのしるし,技でダメージを与えた時\n１０％の確率で相手をひるませる。
27,1,222,ぎんのこな,むしタイプの技の威力が\n１．２倍になる。
27,1,230,きあいのハチマキ,ひんしになる技のダメージを受けると\n１０％の確率でＨＰを１残して耐える。
27,1,232,ピントレンズ,きゅうしょアップ＋１　になる。
27,1,233,メタルコート,はがねタイプの技の威力が\n１．２倍になる。
27,1,234,たべのこし,ターン終わりに\n最大ＨＰの１／１６回復する。
27,1,236,でんきだま,ピカチュウの\n攻撃　特攻が２倍になる。
27,1,237,やわらかいすな,じめんタイプの技の威力が\n１．２倍になる。
27,1,238,かたいいし,いわタイプの技の威力が\n１．２倍になる。
27,1,239,きせきのタネ,くさタイプの技の威力が\n１．２倍になる。
27,1,240,くろいメガネ,あくタイプの技の威力が\n１．２倍になる。
27,1,241,くろおび,かくとうタイプの技の威力が\n１．２倍になる。
27,1,242,じしゃく,でんきタイプの技の威力が\n１．２倍になる。
27,1,243,しんぴのしずく,みずタイプの技の威力が\n１．２倍になる。
27,1,244,するどいくちばし,ひこうタイプの技の威力が\n１．２倍になる。
27,1,245,どくバリ,どくタイプの技の威力が\n１．２倍になる。
27,1,246,とけないこおり,こおりタイプの技の威力が\n１．２倍になる。
27,1,247,のろいのおふだ,ゴーストタイプの技の威力が\n１．２倍になる。
27,1,248,まがったスプーン,エスパータイプの技の威力が\n１．２倍になる。
27,1,249,もくたん,ほのおタイプの技の威力が\n１．２倍になる。
27,1,250,りゅうのキバ,ドラゴンタイプの技の威力が\n１．２倍になる。
27,1,251,シルクのスカーフ,ノーマルタイプの技の威力が\n１．２倍になる。
27,1,253,かいがらのすず,技でダメージを与えた時\nそのダメージの１／８\n自分のＨＰを回復する。
27,1,259,ながねぎ,カモネギ　ネギガナイトが\nきゅうしょアップ＋２　になる。
27,1,265,こうかくレンズ,技の命中率が\n１．１倍になる。
27,1,266,ちからのハチマキ,物理技の威力が\n１．１倍になる。
27,1,267,ものしりメガネ,特殊技の威力が\n１．１倍になる。
27,1,268,たつじんのおび,使った技が効果バツグンの時\n威力が１．２倍になる。
27,1,269,ひかりのねんど,ひかりのかべ　リフレクター\nオーロラベール　を使った時\n継続時間が３ターン長くなる。\n（合計８ターン）
27,1,270,いのちのたま,技の威力が１．３倍になるが\n攻撃が成功するたび\n最大ＨＰの１／１０減る。
27,1,275,きあいのタスキ,ＨＰ満タンの時\n一撃で　ひんしになる技のダメージを受けると\nＨＰを１残して耐える。\n１度使うと　その対戦中は　無くなる。
27,1,276,フォーカスレンズ,相手よりも　行動順が遅い時\n技の命中率が１．２倍になる。
27,1,277,メトロノーム,同じ技を連続で使った場合　威力が上がる。\n２回目で１．２倍　３回目で１．４倍と上がり\n最大で２倍まで上がる。やめると元に戻る。
27,1,278,くろいてっきゅう,素早さが１／２になる。地面にいないポケモンは\n地面にいることになり　じめんタイプの技\nまきびし　どくびし　ねばねばネット状態が\n効くようになる。
27,1,282,つめたいいわ,技や特性で　ゆき状態にした時\n継続時間が３ターン長くなる。\n（合計８ターン）
27,1,283,さらさらいわ,技や特性で　すなあらし状態にした時\n継続時間が３ターン長くなる。\n（合計８ターン）
27,1,284,あついいわ,技や特性で　にほんばれ状態にした時\n継続時間が３ターン長くなる。\n（合計８ターン）
27,1,285,しめったいわ,技や特性で　あめ状態にした時\n継続時間が３ターン長くなる。\n（合計８ターン）
27,1,287,こだわりスカーフ,素早さが１．５倍になるが\n１度技を出すと　交代するまで\nその技しか出せなくなる。
27,1,295,きれいなぬけがら,交代を邪魔する効果を無視して\n手持ちの他のポケモンと\n交代することができる。
27,1,296,おおきなねっこ,ＨＰを吸い取る技で回復する量が\n１．３倍になる。ねをはる\nちからをすいとる等も１．３倍になる。
27,1,540,ゴツゴツメット,接触技を受けると\n相手の最大ＨＰの\n１／６のダメージを与える。
27,1,541,ふうせん,地面にいないことになり\nじめんタイプの技　まきびし　どくびし\nねばねばネット状態が効かない。\n技のダメージを受けると\nその対戦中は　無くなる。
27,1,542,レッドカード,技でダメージを与えてきた相手を交代させる。\n１度使うと　その対戦中は　無くなる。
27,1,544,しめつけバンド,バインド状態で与えるダメージが\n相手の最大ＨＰの１／８ではなく\n１／６になる。
27,1,547,だっしゅつボタン,技でダメージを受けた時　手持ちに戻る。\n１度使うと　その対戦中は　無くなる。
27,1,564,ノーマルジュエル,ノーマルタイプの技の威力が１．３倍になる。\n１度使うと　その対戦中は　無くなる。
27,1,656,ゲンガナイト,ゲンガーが\nメガシンカすることができる持ち物。
27,1,657,サーナイトナイト,サーナイトが\nメガシンカすることができる持ち物。
27,1,658,デンリュウナイト,デンリュウが\nメガシンカすることができる持ち物。
27,1,659,フシギバナイト,フシギバナが\nメガシンカすることができる持ち物。
27,1,660,リザードナイトＸ,リザードンが\nメガシンカすることができる持ち物。\n（メガリザードンＸ）
27,1,661,カメックスナイト,カメックスが\nメガシンカすることができる持ち物。
27,1,664,バシャーモナイト,バシャーモが\nメガシンカすることができる持ち物。
27,1,665,チャーレムナイト,チャーレムが\nメガシンカすることができる持ち物。
27,1,666,ヘルガナイト,ヘルガーが\nメガシンカすることができる持ち物。
27,1,667,ボスゴドラナイト,ボスゴドラが\nメガシンカすることができる持ち物。
27,1,668,ジュペッタナイト,ジュペッタが\nメガシンカすることができる持ち物。
27,1,669,バンギラスナイト,バンギラスが\nメガシンカすることができる持ち物。
27,1,670,ハッサムナイト,ハッサムが\nメガシンカすることができる持ち物。
27,1,671,カイロスナイト,カイロスが\nメガシンカすることができる持ち物。
27,1,672,プテラナイト,プテラが\nメガシンカすることができる持ち物。
27,1,673,ルカリオナイト,ルカリオが\nメガシンカすることができる持ち物。\n（メガルカリオ）
27,1,674,ユキノオナイト,ユキノオーが\nメガシンカすることができる持ち物。
27,1,675,ガルーラナイト,ガルーラが\nメガシンカすることができる持ち物。
27,1,676,ギャラドスナイト,ギャラドスが\nメガシンカすることができる持ち物。
27,1,677,アブソルナイト,アブソルが\nメガシンカすることができる持ち物。\n（メガアブソル）
27,1,678,リザードナイトＹ,リザードンが\nメガシンカすることができる持ち物。\n（メガリザードンＹ）
27,1,679,フーディナイト,フーディンが\nメガシンカすることができる持ち物。
27,1,680,ヘラクロスナイト,ヘラクロスが\nメガシンカすることができる持ち物。
27,1,681,クチートナイト,クチートが\nメガシンカすることができる持ち物。
27,1,682,ライボルトナイト,ライボルトが\nメガシンカすることができる持ち物。
27,1,683,ガブリアスナイト,ガブリアスが\nメガシンカすることができる持ち物。\n（メガガブリアス）
27,1,686,ロゼルのみ,効果バツグンのフェアリータイプの\n技を受けた時　ダメージが半減する。\n１度使うと　その対戦中は　無くなる。
27,1,752,ラグラージナイト,ラグラージが\nメガシンカすることができる持ち物。
27,1,753,ジュカインナイト,ジュカインが\nメガシンカすることができる持ち物。
27,1,754,ヤミラミナイト,ヤミラミが\nメガシンカすることができる持ち物。
27,1,755,チルタリスナイト,チルタリスが\nメガシンカすることができる持ち物。
27,1,756,エルレイドナイト,エルレイドが\nメガシンカすることができる持ち物。
27,1,757,タブンネナイト,タブンネが\nメガシンカすることができる持ち物。
27,1,758,メタグロスナイト,メタグロスが\nメガシンカすることができる持ち物。
