version_group_id,pokemon_id,move_id,move_method_id,level,mastery_level,sort
23,1000,14,2,0,0,0
23,1000,15,2,0,0,0
23,1000,22,1,3,0,0
23,1000,33,1,1,0,0
23,1000,36,1,21,0,0
23,1000,38,1,33,0,0
23,1000,45,1,1,0,1
23,1000,70,2,0,0,0
23,1000,73,1,9,0,0
23,1000,74,1,6,0,0
23,1000,75,1,12,0,0
23,1000,76,1,36,0,0
23,1000,76,2,0,0,0
23,1000,77,1,15,0,0
23,1000,79,1,15,0,1
23,1000,80,3,0,0,0
23,1000,92,2,0,0,0
23,1000,104,2,0,0,0
23,1000,113,2,0,0,0
23,1000,124,3,0,0,0
23,1000,130,3,0,0,0
23,1000,133,3,0,0,0
23,1000,148,2,0,0,0
23,1000,156,2,0,0,0
23,1000,164,2,0,0,0
23,1000,174,3,0,0,0
23,1000,182,2,0,0,0
23,1000,188,2,0,0,0
23,1000,202,2,0,0,0
23,1000,203,2,0,0,0
23,1000,204,3,0,0,0
23,1000,206,2,0,0,0
23,1000,207,2,0,0,0
23,1000,213,2,0,0,0
23,1000,214,2,0,0,0
23,1000,219,2,0,0,0
23,1000,230,1,24,0,0
23,1000,235,1,27,0,0
23,1000,241,2,0,0,0
23,1000,249,2,0,0,0
23,1000,263,2,0,0,0
23,1000,267,3,0,0,0
23,1000,275,3,0,0,0
23,1000,331,2,0,0,0
23,1000,345,3,0,0,0
23,1000,388,1,30,0,0
23,1000,402,1,18,0,0
23,1000,412,2,0,0,0
23,1000,437,3,0,0,0
23,1000,438,3,0,0,0
23,1000,447,2,0,0,0
23,1000,526,2,0,0,0
23,1000,580,3,0,0,0
23,2000,14,2,0,0,0
23,2000,15,2,0,0,0
23,2000,22,1,1,0,2
23,2000,33,1,1,0,0
23,2000,36,1,25,0,0
23,2000,38,1,45,0,0
23,2000,45,1,1,0,1
23,2000,70,2,0,0,0
23,2000,73,1,9,0,0
23,2000,74,1,1,0,3
23,2000,75,1,12,0,0
23,2000,76,1,50,0,0
23,2000,76,2,0,0,0
23,2000,77,1,15,0,0
23,2000,79,1,15,0,1
23,2000,92,2,0,0,0
23,2000,104,2,0,0,0
23,2000,113,2,0,0,0
23,2000,148,2,0,0,0
23,2000,156,2,0,0,0
23,2000,164,2,0,0,0
23,2000,182,2,0,0,0
23,2000,188,2,0,0,0
23,2000,202,2,0,0,0
23,2000,203,2,0,0,0
23,2000,206,2,0,0,0
23,2000,207,2,0,0,0
23,2000,213,2,0,0,0
23,2000,214,2,0,0,0
23,2000,219,2,0,0,0
23,2000,230,1,30,0,0
23,2000,235,1,35,0,0
23,2000,241,2,0,0,0
23,2000,249,2,0,0,0
23,2000,263,2,0,0,0
23,2000,331,2,0,0,0
23,2000,388,1,40,0,0
23,2000,402,1,20,0,0
23,2000,412,2,0,0,0
23,2000,447,2,0,0,0
23,2000,526,2,0,0,0
23,3000,14,2,0,0,0
23,3000,15,2,0,0,0
23,3000,22,1,1,0,4
23,3000,33,1,1,0,2
23,3000,36,1,25,0,0
23,3000,38,1,51,0,0
23,3000,45,1,1,0,3
23,3000,46,2,0,0,0
23,3000,63,2,0,0,0
23,3000,70,2,0,0,0
23,3000,73,1,9,0,0
23,3000,74,1,1,0,5
23,3000,75,1,12,0,0
23,3000,76,1,58,0,0
23,3000,76,2,0,0,0
23,3000,77,1,15,0,0
23,3000,79,1,15,0,1
23,3000,80,1,1,0,1
23,3000,89,2,0,0,0
23,3000,92,2,0,0,0
23,3000,104,2,0,0,0
23,3000,113,2,0,0,0
23,3000,148,2,0,0,0
23,3000,156,2,0,0,0
23,3000,164,2,0,0,0
23,3000,182,2,0,0,0
23,3000,188,2,0,0,0
23,3000,202,2,0,0,0
23,3000,203,2,0,0,0
23,3000,206,2,0,0,0
23,3000,207,2,0,0,0
23,3000,213,2,0,0,0
23,3000,214,2,0,0,0
23,3000,219,2,0,0,0
23,3000,230,1,30,0,0
23,3000,235,1,37,0,0
23,3000,241,2,0,0,0
23,3000,249,2,0,0,0
23,3000,263,2,0,0,0
23,3000,331,2,0,0,0
23,3000,338,5,0,0,0
23,3000,388,1,44,0,0
23,3000,402,1,20,0,0
23,3000,412,2,0,0,0
23,3000,416,2,0,0,0
23,3000,431,2,0,0,0
23,3000,447,2,0,0,0
23,3000,523,2,0,0,0
23,3000,526,2,0,0,0
23,3000,572,1,0,0,0
23,3000,572,1,1,0,0
23,4000,10,1,1,0,0
23,4000,14,2,0,0,0
23,4000,15,2,0,0,0
23,4000,17,3,0,0,0
23,4000,44,3,0,0,0
23,4000,45,1,1,0,1
23,4000,52,1,4,0,0
23,4000,53,1,24,0,0
23,4000,53,2,0,0,0
23,4000,68,3,0,0,0
23,4000,70,2,0,0,0
23,4000,83,1,32,0,0
23,4000,91,2,0,0,0
23,4000,104,2,0,0,0
23,4000,108,1,8,0,0
23,4000,126,2,0,0,0
23,4000,156,2,0,0,0
23,4000,157,2,0,0,0
23,4000,163,1,20,0,0
23,4000,164,2,0,0,0
23,4000,182,2,0,0,0
23,4000,184,1,28,0,0
23,4000,187,3,0,0,0
23,4000,200,3,0,0,0
23,4000,203,2,0,0,0
23,4000,206,2,0,0,0
23,4000,207,2,0,0,0
23,4000,213,2,0,0,0
23,4000,214,2,0,0,0
23,4000,225,1,12,0,0
23,4000,231,2,0,0,0
23,4000,232,3,0,0,0
23,4000,241,2,0,0,0
23,4000,242,3,0,0,0
23,4000,246,3,0,0,0
23,4000,249,2,0,0,0
23,4000,251,3,0,0,0
23,4000,261,2,0,0,0
23,4000,263,2,0,0,0
23,4000,264,2,0,0,0
23,4000,280,2,0,0,0
23,4000,314,3,0,0,0
23,4000,315,2,0,0,0
23,4000,317,2,0,0,0
23,4000,332,2,0,0,0
23,4000,337,2,0,0,0
23,4000,349,3,0,0,0
23,4000,374,2,0,0,0
23,4000,394,1,40,0,0
23,4000,394,3,0,0,0
23,4000,406,2,0,0,0
23,4000,407,3,0,0,0
23,4000,421,2,0,0,0
23,4000,424,1,17,0,0
23,4000,517,1,36,0,0
23,4000,525,3,0,0,0
23,4000,526,2,0,0,0
23,5000,10,1,1,0,0
23,5000,14,2,0,0,0
23,5000,15,2,0,0,0
23,5000,45,1,1,0,1
23,5000,52,1,1,0,2
23,5000,53,1,30,0,0
23,5000,53,2,0,0,0
23,5000,70,2,0,0,0
23,5000,83,1,42,0,0
23,5000,91,2,0,0,0
23,5000,104,2,0,0,0
23,5000,108,1,1,0,3
23,5000,126,2,0,0,0
23,5000,156,2,0,0,0
23,5000,157,2,0,0,0
23,5000,163,1,24,0,0
23,5000,164,2,0,0,0
23,5000,182,2,0,0,0
23,5000,184,1,37,0,0
23,5000,203,2,0,0,0
23,5000,206,2,0,0,0
23,5000,207,2,0,0,0
23,5000,213,2,0,0,0
23,5000,214,2,0,0,0
23,5000,225,1,12,0,0
23,5000,231,2,0,0,0
23,5000,241,2,0,0,0
23,5000,249,2,0,0,0
23,5000,261,2,0,0,0
23,5000,263,2,0,0,0
23,5000,264,2,0,0,0
23,5000,280,2,0,0,0
23,5000,315,2,0,0,0
23,5000,317,2,0,0,0
23,5000,332,2,0,0,0
23,5000,337,2,0,0,0
23,5000,374,2,0,0,0
23,5000,394,1,54,0,0
23,5000,406,2,0,0,0
23,5000,421,2,0,0,0
23,5000,424,1,19,0,0
23,5000,517,1,48,0,0
23,5000,526,2,0,0,0
23,6000,10,1,1,0,3
23,6000,14,2,0,0,0
23,6000,15,2,0,0,0
23,6000,19,2,0,0,0
23,6000,45,1,1,0,4
23,6000,46,2,0,0,0
23,6000,52,1,1,0,5
23,6000,53,1,30,0,0
23,6000,53,2,0,0,0
23,6000,63,2,0,0,0
23,6000,70,2,0,0,0
23,6000,76,2,0,0,0
23,6000,83,1,46,0,0
23,6000,89,2,0,0,0
23,6000,91,2,0,0,0
23,6000,104,2,0,0,0
23,6000,108,1,1,0,6
23,6000,126,2,0,0,0
23,6000,156,2,0,0,0
23,6000,157,2,0,0,0
23,6000,163,1,24,0,0
23,6000,164,2,0,0,0
23,6000,182,2,0,0,0
23,6000,184,1,39,0,0
23,6000,203,2,0,0,0
23,6000,206,2,0,0,0
23,6000,207,2,0,0,0
23,6000,211,2,0,0,0
23,6000,213,2,0,0,0
23,6000,214,2,0,0,0
23,6000,225,1,12,0,0
23,6000,231,2,0,0,0
23,6000,241,2,0,0,0
23,6000,249,2,0,0,0
23,6000,257,1,1,0,2
23,6000,261,2,0,0,0
23,6000,263,2,0,0,0
23,6000,264,2,0,0,0
23,6000,280,2,0,0,0
23,6000,307,5,0,0,0
23,6000,315,2,0,0,0
23,6000,317,2,0,0,0
23,6000,332,2,0,0,0
23,6000,337,1,1,0,1
23,6000,337,2,0,0,0
23,6000,355,2,0,0,0
23,6000,374,2,0,0,0
23,6000,394,1,62,0,0
23,6000,403,1,0,0,0
23,6000,403,1,1,0,0
23,6000,406,2,0,0,0
23,6000,411,2,0,0,0
23,6000,416,2,0,0,0
23,6000,421,2,0,0,0
23,6000,424,1,19,0,0
23,6000,517,1,54,0,0
23,6000,523,2,0,0,0
23,6000,526,2,0,0,0
23,7000,33,1,1,0,0
23,7000,39,1,1,0,1
23,7000,44,1,12,0,0
23,7000,54,3,0,0,0
23,7000,55,1,3,0,0
23,7000,56,1,33,0,0
23,7000,57,2,0,0,0
23,7000,58,2,0,0,0
23,7000,59,2,0,0,0
23,7000,70,2,0,0,0
23,7000,91,2,0,0,0
23,7000,104,2,0,0,0
23,7000,110,1,6,0,0
23,7000,114,3,0,0,0
23,7000,127,2,0,0,0
