version_group_id,language_id,move_id,name,description
13,1,1,はたく,ながい　しっぽや　てなどを　つかって\nあいてを　はたいて　こうげきする。\n
13,1,2,からてチョップ,するどい　チョップで\nあいてを　たたいて　こうげきする。　\nきゅうしょに　あたりやすい。
13,1,3,おうふくビンタ,おうふく　ビンタで\nあいてを　たたいて　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
13,1,4,れんぞくパンチ,どとうの　パンチで\nあいてを　なぐりつけて　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
13,1,5,メガトンパンチ,ちからを　こめた　パンチで\nあいてを　こうげきする。\n
13,1,6,ネコにこばん,あいての　からだに\nこばんを　なげつけて　こうげきする。\nせんとうの　あとで　おかねが　もらえる。
13,1,7,ほのおのパンチ,ほのおを　こめた　パンチで\nあいてを　こうげきする。\nやけど　じょうたいに　することが　ある。
13,1,8,れいとうパンチ,れいきを　こめた　パンチで\nあいてを　こうげきする。\nこおり　じょうたいに　することが　ある。
13,1,9,かみなりパンチ,でんげきを　こめた　パンチで\nあいてを　こうげきする。\nまひ　じょうたいに　することが　ある。
13,1,10,ひっかく,かたく　とがった　するどい　ツメで\nあいてを　ひっかいて　こうげきする。\n
13,1,11,はさむ,あいてを　りょうがわから　はさんで\nダメージを　あたえる。\n
13,1,12,ハサミギロチン,おおきな　ハサミで\nあいてを　きりさいて　こうげきする。\nあたれば　いちげきで　ひんしに　する。
13,1,13,かまいたち,かぜの　やいばを　つくり\n２ターンめに　あいてを　こうげきする。\nきゅうしょに　あたりやすい。
13,1,14,つるぎのまい,たたかいのまいを　はげしく　おどって\nきあいを　たかめる。\nじぶんの　こうげきを　ぐーんと　あげる。
13,1,15,いあいぎり,カマや　ツメなどで\nあいてを　きりつけて　こうげきする。\nほそいきも　きることが　できる。
13,1,16,かぜおこし,つばさで　おこした　はげしい　かぜを\nあいてに　ぶつけて　こうげきする。\n
13,1,17,つばさでうつ,おおきく　ひろげた　りっぱな　つばさを\nあいてに　ぶつけて　こうげきする。\n
13,1,18,ふきとばし,あいてを　ふきとばして\nひかえの　ポケモンを　ひきずりだす。\nやせいの　ばあいは　せんとうが　おわる。
13,1,19,そらをとぶ,１ターンめで　そらへ　とび\n２ターンめに　あいてを　こうげきする。\nしっている　まちに　とぶことも　できる。
13,1,20,しめつける,ながい　からだや　つるなどを　つかい\n４ー５ターンの　あいだ　\nあいてを　しめつけて　こうげきする。
13,1,21,たたきつける,ながい　しっぽや　つるなどを　つかい\nあいてを　たたきつけて　こうげきする。\n
13,1,22,つるのムチ,ムチのように　しなる　ほそながい　つるで\nあいてを　たたきつけて　こうげきする。\n
13,1,23,ふみつけ,おおきな　あしで\nあいてを　ふみつけて　こうげきする。\nあいてを　ひるませる　ことが　ある。
13,1,24,にどげり,２ほんの　あしで　あいてを　けとばして\nこうげきする。２かい　れんぞくで\nダメージを　あたえる。
13,1,25,メガトンキック,ものすごい　ちからを　こめた　キックで\nあいてを　けとばして　こうげきする。\n
13,1,26,とびげり,たかい　ジャンプからの　キックで\nあいてを　こうげきする。\nはずすと　じぶんが　ダメージを　うける。
13,1,27,まわしげり,からだを　すばやく　かいてん　させながら\nあいてを　けとばして　こうげきする。\n
13,1,28,すなかけ,あいての　かおに　すなを　かけて　\nめいちゅうりつを　さげる。\n
13,1,29,ずつき,あたまを　つきだして\nまっすぐ　つっこんで　こうげきする。\nあいてを　ひるませる　ことが　ある。
13,1,30,つのでつく,するどく　とがった　つので\nあいてを　こうげきする。\n
13,1,31,みだれづき,つのや　くちばしで\nあいてを　つついて　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
13,1,32,つのドリル,かいてんする　つのを\nあいてに　つきさして　こうげきする。\nあたれば　いちげきで　ひんしに　する。
13,1,33,たいあたり,あいてに　むかって　からだ　ぜんたいで\nぶつかって　いき　こうげきする。\n
13,1,34,のしかかり,からだ　ぜんたいで\nあいてに　のしかかり　こうげきする。\nまひ　じょうたいに　することが　ある。
13,1,35,まきつく,ながい　からだや　つるなどを　つかって\n４ー５ターンの　あいだ\nあいてに　まきついて　こうげきする。
13,1,36,とっしん,すごい　いきおいで\nあいてに　ぶつかって　こうげきする。\nじぶんも　すこし　ダメージを　うける。
13,1,37,あばれる,２ー３ターンの　あいだ\nあばれまくって　あいてを　こうげきする。\nあばれた　あとは　こんらん　する。
13,1,38,すてみタックル,いのちを　かけて\nあいてに　とっしんして　こうげきする。\nじぶんも　かなり　ダメージを　うける。
13,1,39,しっぽをふる,しっぽを　さゆうに　かわいく　ふって\nゆだんを　さそう。\nあいての　ぼうぎょを　さげる。
13,1,40,どくばり,どくの　ある　ハリを\nあいてに　つきさして　こうげきする。\nどく　じょうたいに　することが　ある。
13,1,41,ダブルニードル,２ほんの　ハリを　あいてに　つきさし\n２かい　れんぞくで　ダメージ。\nどく　じょうたいに　することが　ある。
13,1,42,ミサイルばり,するどい　ハリを\nあいてに　はっしゃして　こうげきする。\n２ー５かいの　あいだ　れんぞくで　だす。
13,1,43,にらみつける,するどい　めつきで　おびえさせて\nあいての　ぼうぎょを　さげる。\n
13,1,44,かみつく,するどく　とがった　はで\nかみついて　こうげきする。\nあいてを　ひるませる　ことが　ある。
13,1,45,なきごえ,かわいい　なきごえを　きかせて\nきを　ひき　ゆだんを　させて\nあいての　こうげきを　さげる。
13,1,46,ほえる,あいてを　にがして\nひかえの　ポケモンを　ひきずりだす。\nやせいの　ばあいは　せんとうが　おわる。
13,1,47,うたう,ここちよい　きれいな\nうたごえを　きかせて\nあいてを　ねむり　じょうたいに　する。
13,1,48,ちょうおんぱ,とくしゅな　おんぱを\nからだから　はっして　\nあいてを　こんらん　させる。
13,1,49,ソニックブーム,しょうげきはを\nあいてに　ぶつけて　こうげきする。\n２０の　ダメージを　きまって　あたえる。
13,1,50,かなしばり,あいての　うごきを　とめて\nちょくぜんに　だしていた　わざを\n４ターンの　あいだ　つかえなく　する。
13,1,51,ようかいえき,つよい　さんを　あいてに　かけて\nこうげきする。あいての　とくぼうを\nさげることが　ある。
13,1,52,ひのこ,ちいさな　ほのおを\nあいてに　はっしゃして　こうげきする。\nやけど　じょうたいに　することが　ある。
13,1,53,かえんほうしゃ,はげしい　ほのおを\nあいてに　はっしゃして　こうげきする。\nやけど　じょうたいに　することが　ある。
13,1,54,しろいきり,しろいきりで　からだを　おおう。\n５ターンの　あいだ　あいてに\nのうりょくを　さげられなく　なる。
13,1,55,みずでっぽう,みずを　いきおいよく\nあいてに　はっしゃして　こうげきする。\n
13,1,56,ハイドロポンプ,たいりょうの　みずを\nはげしい　いきおいで\nあいてに　はっしゃして　こうげきする。
13,1,57,なみのり,おおきな　なみで　じぶんの\nまわりに　いるものを　こうげきする。\nみずの　うえも　およいで　すすめる。
13,1,58,れいとうビーム,こごえる　ビームを\nあいてに　はっしゃして　こうげきする。\nこおり　じょうたいに　することが　ある。
13,1,59,ふぶき,はげしい　ふぶきを\nあいてに　ふきつけて　こうげきする。\nこおり　じょうたいに　することが　ある。
13,1,60,サイケこうせん,ふしぎな　こうせんを\nあいてに　はっしゃして　こうげきする。\nこんらん　させることが　ある。
13,1,61,バブルこうせん,あわを　いきおいよく\nあいてに　はっしゃして　こうげきする。\nすばやさを　さげる　ことが　ある。
13,1,62,オーロラビーム,にじいろの　ビームを\nあいてに　はっしゃして　こうげきする。\nこうげきを　さげる　ことが　ある。
13,1,63,はかいこうせん,つよい　こうせんを\nあいてに　はっしゃして　こうげきする。\nつぎの　ターンは　うごけなく　なる。
13,1,64,つつく,するどく　とがった　くちばしや　つので　\nあいてを　つついて　こうげきする。\n
13,1,65,ドリルくちばし,かいてん　しながら　とがった　くちばしを\nあいてに　つきさして　こうげきする。\n
13,1,66,じごくぐるま,じめんに　じぶんごと\nあいてを　なげつけて　こうげきする。\nじぶんも　すこし　ダメージを　うける。
13,1,67,けたぐり,あしを　つよく　けり　あいてを\nころばせて　こうげきする。あいてが\nおもいほど　いりょくが　あがる。
13,1,68,カウンター,あいてから　うけた　ぶつり　こうげきの\nダメージを　２ばいに　して\nおなじ　あいてに　かえす。
13,1,69,ちきゅうなげ,いんりょくを　つかい　なげとばす。\nじぶんの　レベルと　おなじ　ダメージを\nあいてに　あたえる。
13,1,70,かいりき,こんしんの　ちからで\nあいてを　なぐりつけて　こうげきする。\nおもたい　いわを　おすことも　できる。
13,1,71,すいとる,ようぶんを　すいとり　こうげきする。\nあいてに　あたえた　ダメージの\nはんぶんの　ＨＰを　かいふくできる。
13,1,72,メガドレイン,ようぶんを　すいとり　こうげきする。\nあいてに　あたえた　ダメージの\nはんぶんの　ＨＰを　かいふくできる。
13,1,73,やどりぎのタネ,うえつけた　あいての　ＨＰを\nまいターン　すこしだけ　すいとり\nじぶんの　ＨＰを　かいふく　する。
13,1,74,せいちょう,からだを　いっきに\nおおきく　せいちょう　させて\nこうげきと　とくこうを　あげる。
13,1,75,はっぱカッター,はっぱを　とばして　\nあいてを　きりつけて　こうげきする。\nきゅうしょに　あたりやすい。
13,1,76,ソーラービーム,１ターンめに　ひかりを　いっぱいに\nあつめ　２ターンめに　ひかりの　たばを\nはっしゃして　こうげきする。
13,1,77,どくのこな,どくの　ある　こなを\nたくさん　ふりまいて\nあいてを　どく　じょうたいに　する。
13,1,78,しびれごな,しびれる　こなを\nたくさん　ふりまいて\nあいてを　まひ　じょうたいに　する。
13,1,79,ねむりごな,ねむくなる　こなを\nたくさん　ふりまいて\nあいてを　ねむり　じょうたいに　する。
13,1,80,はなびらのまい,２ー３ターンの　あいだ　はなを\nまきちらして　あいてを　こうげきする。\nまきちらした　あとは　こんらん　する。
13,1,81,いとをはく,くちから　ふきだした　いとを　まきつけて\nあいての　すばやさを　さげる。\n
13,1,82,りゅうのいかり,いかりの　しょうげきはを\nあいてに　ぶつけて　こうげきする。\n４０の　ダメージを　きまって　あたえる。
