version_group_id,language_id,item_id,name,description
10,1,0,なし,？？？
10,1,1,マスターボール,やせいの　ポケモンを　かならず\nつかまえることが　できる\nさいこう　せいのうの　ボール。
10,1,2,ハイパーボール,スーパーボールよりも　さらに\nポケモンを　つかまえやすくなった\nすごく　せいのうのいい　ボール。
10,1,3,スーパーボール,モンスターボールよりも　さらに\nポケモンを　つかまえやすくなった\nすこし　せいのうのいい　ボール。
10,1,4,モンスターボール,やせいの　ポケモンに　なげて\nつかまえる　ための　ボール。\nカプセルしきに　なっている。
10,1,5,サファリボール,だいしつげんの　なか　だけで\nつかう　とくべつな　ボール。\nめいさいがらに　なっている。
10,1,6,ネットボール,みずタイプと　むしタイプの\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,7,ダイブボール,みずの　せかいで　くらしている\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,8,ネストボール,つかまえる　やせいの　ポケモンが\nよわいほど　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,9,リピートボール,つかまえたことの　ある\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,10,タイマーボール,ターンすうが　かかれば　かかるほど\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,11,ゴージャスボール,つかまえた　やせいポケモンが\nとても　なつきやすくなる\nいごこちの　いい　ボール。
10,1,12,プレミアボール,なにかの　きねんの　しなとして\nとくべつに　つくられた\nちょっと　めずらしい　ボール。
10,1,13,ダークボール,よるや　どうくつなど　くらいところで\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,14,ヒールボール,つかまえた　ポケモンの　ＨＰと\nじょうたい　いじょうを　かいふくする\nちょっと　やさしい　ボール。
10,1,15,クイックボール,せんとうが　はじまって　すぐに\nつかうと　つかまえやすくなる\nちょっと　かわった　ボール。
10,1,16,プレシャスボール,なにかの　きねんの　しなとして\nとくべつに　つくられた\nかなり　めずらしい　ボール。
10,1,17,キズぐすり,スプレーしきの　キズぐすり。\nポケモン　１ひきの　ＨＰを\n２０だけ　かいふくする。
10,1,18,どくけし,スプレーしきの　くすり。\nポケモン　１ひきの　どくの\nじょうたいを　かいふくする。
10,1,19,やけどなおし,スプレーしきの　くすり。\nポケモン　１ひきの　やけどの\nじょうたいを　かいふくする。
10,1,20,こおりなおし,スプレーしきの　くすり。\nポケモン　１ひきの　こおりの\nじょうたいを　かいふくする。
