version_group_id,language_id,ability_id,name,description
12,1,1,あくしゅう,やせいの　ポケモンが\nよりつき　にくくなる。
12,1,2,あめふらし,せんとうに　でると\nあめを　ふらす。
12,1,3,かそく,ちょっとずつ\nすばやく　なっていく。
12,1,4,カブトアーマー,あいての　こうげきが\nきゅうしょに　あたらない。
12,1,5,がんじょう,いちげきひっさつが\nきかない。
12,1,6,しめりけ,だれも　じばくが\nできなくなる。
12,1,7,じゅうなん,まひ　じょうたいに\nならない。
12,1,8,すながくれ,すなあらしで\nかいひりつが　あがる。
12,1,9,せいでんき,さわった　あいてを\nまひさせる　ことがある。
12,1,10,ちくでん,でんきを　うけると\nかいふくする。
12,1,11,ちょすい,みずを　うけると\nかいふくする。
12,1,12,どんかん,メロメロ　じょうたいに\nならない。
12,1,13,ノーてんき,てんきの　えいきょうが\nなくなる。
12,1,14,ふくがん,わざの　めいちゅうりつが\nあがる。
12,1,15,ふみん,ねむり　じょうたいに\nならない。
12,1,16,へんしょく,うけた　わざの　タイプに\nへんかする。
12,1,17,めんえき,どく　じょうたいに\nならない。
12,1,18,もらいび,ほのおを　うけると\nほのおわざが　つよくなる。
12,1,19,りんぷん,わざの　ついかこうかを\nうけない。
12,1,20,マイペース,こんらん　じょうたいに\nならない。
12,1,21,きゅうばん,いれかえさせる　わざが\nきかない。
12,1,22,いかく,あいての　こうげきを\nさげる。
12,1,23,かげふみ,あいての　かげをふみ\nにげられなくする。
12,1,24,さめはだ,ふれた　あいてを\nキズつける。
12,1,25,ふしぎなまもり,こうかばつぐん　しか\nあたらない。
12,1,26,ふゆう,じめんタイプの　わざを\nうけない。
12,1,27,ほうし,ふれると　どく　まひ\nねむりに　することがある。
12,1,28,シンクロ,どく　まひ　やけどを\nあいてに　うつす。
12,1,29,クリアボディ,あいてに　のうりょくを\nさげられない。
12,1,30,しぜんかいふく,じょうたい　いじょうが\nひっこむと　なおる。
12,1,31,ひらいしん,でんきタイプの　わざを\nすべて　うける。
12,1,32,てんのめぐみ,わざの　ついかこうかが\nでやすい。
12,1,33,すいすい,あめのとき　すばやさが\nあがる。
12,1,34,ようりょくそ,はれのとき　すばやさが\nあがる。
12,1,35,はっこう,やせいの　ポケモンに\nそうぐう　しやすくなる。
12,1,36,トレース,あいてと　おなじ\nとくせいに　なる。
12,1,37,ちからもち,ぶつり　こうげきの\nいりょくが　あがる。
12,1,38,どくのトゲ,ふれた　あいてに　どくを\nおわせる　ことがある。
12,1,39,せいしんりょく,ひるまない。\n
12,1,40,マグマのよろい,こおり　じょうたいに\nならない。
12,1,41,みずのベール,やけど　じょうたいに\nならない。
12,1,42,じりょく,はがねタイプの　ポケモンを\nにげられなくする。
12,1,43,ぼうおん,おとの　わざを\nうけない。
12,1,44,あめうけざら,あめのとき　すこしずつ\nＨＰを　かいふくする。
12,1,45,すなおこし,せんとうで　すなあらしを\nおこす。
12,1,46,プレッシャー,あいての　つかう　わざの\nＰＰを　おおく　へらす。
12,1,47,あついしぼう,ほのおと　こおりタイプの\nわざに　つよい。
12,1,48,はやおき,おきるのが　はやくなる。\n
12,1,49,ほのおのからだ,ふれた　あいてを　やけど\nさせることがある。
12,1,50,にげあし,やせいの　ポケモンから\nかならず　にげられる。
12,1,51,するどいめ,あいてに　めいちゅうりつを\nさげられない。
12,1,52,かいりきバサミ,あいてに　こうげきを\nさげられない。
12,1,53,ものひろい,どうぐを　ひろってくる\nことが　ある。
12,1,54,なまけ,こうげきが　れんぞくで\nだせない。
12,1,55,はりきり,こうげきは　たかいが\nはずれやすい。
12,1,56,メロメロボディ,ふれると　メロメロに\nすることがある。
12,1,57,プラス,マイナスが　いると\nとくこうが　あがる。
12,1,58,マイナス,プラスが　いると\nとくこうが　あがる。
12,1,59,てんきや,てんきで　ポワルンが\nへんかする。
12,1,60,ねんちゃく,どうぐを　とられない。\n
12,1,61,だっぴ,じょうたい　いじょうを\nなおす　ことがある。
12,1,62,こんじょう,じょうたい　いじょうで\nこうげきが　あがる。
12,1,63,ふしぎなうろこ,じょうたい　いじょうで\nぼうぎょが　あがる。
12,1,64,ヘドロえき,すいとった　あいての\nＨＰを　へらす
12,1,65,しんりょく,ピンチのとき　くさの\nいりょくが　あがる。
12,1,66,もうか,ピンチのとき　ほのおの\nいりょくが　あがる。
12,1,67,げきりゅう,ピンチのとき　みずの\nいりょくが　あがる。
12,1,68,むしのしらせ,ピンチのとき　むしの\nいりょくが　あがる。
12,1,69,いしあたま,ぶつかっても\nはんどうを　うけない。
12,1,70,ひでり,せんとうに　でると\nにほんばれに　なる。
12,1,71,ありじごく,せんとうで　あいてを\nにげられなくする。
12,1,72,やるき,ねむり　じょうたいに\nならない。
12,1,73,しろいけむり,あいてに　のうりょくを\nさげられない。
12,1,74,ヨガパワー,ぶつり　こうげきの\nいりょくが　あがる。
12,1,75,シェルアーマー,あいての　こうげきが\nきゅうしょに　あたらない。
12,1,76,エアロック,てんきの　えいきょうが\nなくなる。
12,1,77,ちどりあし,こんらん　していると\nかいひ　しやすくなる。
12,1,78,でんきエンジン,でんきを　うけると\nすばやさが　あがる。
12,1,79,とうそうしん,せいべつが　おなじだと\nこうげきが　あがる。
12,1,80,ふくつのこころ,ひるむ　たびに\nすばやさが　あがる。
12,1,81,ゆきがくれ,てんきが　あられのとき\nかいひりつが　あがる。
12,1,82,くいしんぼう,きのみを　いつもより\nはやく　つかう。
12,1,83,いかりのつぼ,きゅうしょに　うけると\nこうげきが　あがる。
12,1,84,かるわざ,どうぐが　なくなると\nすばやさが　あがる。
12,1,85,たいねつ,ほのお　わざの\nいりょくを　よわめる。
12,1,86,たんじゅん,のうりょく　へんかが\nいつもより　はげしい。
12,1,87,かんそうはだ,あついと　ＨＰが　へる。\nみずで　ＨＰを　かいふく。
12,1,88,ダウンロード,あいての　のうりょくを\nみて　つよさを　かえる。
12,1,89,てつのこぶし,パンチを　つかう　わざの\nいりょくが　あがる。
12,1,90,ポイズンヒール,どくじょうたいに　なると\nＨＰを　かいふくする。
12,1,91,てきおうりょく,タイプが　おなじ　わざの\nいりょくが　あがる。
12,1,92,スキルリンク,れんぞく　わざを\nたくさん　だせる。
12,1,93,うるおいボディ,じょうたい　いじょうが\nあめの　とき　なおる。
12,1,94,サンパワー,はれると　ＨＰが　へるが\nとくこうが　あがる。
12,1,95,はやあし,じょうたい　いじょうで\nすばやさが　あがる。
12,1,96,ノーマルスキン,だしたわざが　すべて\nノーマルタイプに　なる。
12,1,97,スナイパー,きゅうしょに　あてたとき\nいりょくが　あがる。
12,1,98,マジックガード,こうげき　いがいでは\nダメージを　うけない。
12,1,99,ノーガード,おたがいの　わざが\nかならず　あたる。
12,1,100,あとだし,あいてより　すばやくても\nこうどうが　おそくなる。
12,1,101,テクニシャン,よわい　わざの\nいりょくが　あがる。
12,1,102,リーフガード,じょうたい　いじょうに\nはれのとき　ならない。
12,1,103,ぶきよう,もっている　どうぐを\nつかうことが　できない。
12,1,104,かたやぶり,とくせいに　かんけいなく\nあいてに　わざを　だせる。
12,1,105,きょううん,あいての　きゅうしょに\nこうげきが　あたりやすい。
12,1,106,ゆうばく,ひんしの　ときに　ふれた\nあいてに　ダメージ。
12,1,107,きけんよち,あいての　もつ　きけんな\nわざを　さっちする。
12,1,108,よちむ,あいての　もつ　わざを\nよみとることが　できる。
12,1,109,てんねん,あいての　のうりょくの\nへんかを　むしする。
12,1,110,いろめがね,こうかいまひとつ　のとき\nわざを　つよめる。
12,1,111,フィルター,こうかばつぐん　のとき\nいりょくを　よわめる。
12,1,112,スロースタート,こうげきと　すばやさが\nしばらく　はんぶんになる。
12,1,113,きもったま,ゴーストタイプに　わざが\nあたるようになる。
12,1,114,よびみず,みずタイプの　わざを\nすべて　うける。
12,1,115,アイスボディ,てんきが　あられのとき\nＨＰを　かいふくする。
12,1,116,ハードロック,こうかばつぐん　のとき\nいりょくを　よわめる。
12,1,117,ゆきふらし,せんとうに　でると\nあられを　ふらす。
12,1,118,みつあつめ,あまいミツを　あつめて\nくることが　ある。
12,1,119,おみとおし,あいての　もちものを\nしることが　できる。
12,1,120,すてみ,はんどうで　ダメージを\nうけるわざが　つよくなる。
12,1,121,マルチタイプ,もっている　プレートで\nタイプが　かわる。
