version_group_id,move_id,flag_id
19,1,3
19,1,4
19,1,7
19,2,3
19,2,4
19,2,7
19,3,3
19,3,4
19,3,7
19,4,3
19,4,4
19,4,7
19,4,10
19,5,3
19,5,4
19,5,7
19,5,10
19,6,4
19,6,7
19,7,3
19,7,4
19,7,7
19,7,10
19,8,3
19,8,4
19,8,7
19,8,10
19,9,3
19,9,4
19,9,7
19,9,10
19,10,3
19,10,4
19,10,7
19,11,3
19,11,4
19,11,7
19,12,3
19,12,4
19,12,7
19,13,4
19,13,7
19,13,8
19,14,6
19,14,19
19,15,3
19,15,4
19,15,7
19,16,4
19,16,7
19,16,14
19,17,3
19,17,4
19,17,7
19,17,14
19,18,5
19,18,7
19,18,16
19,18,18
19,19,3
19,19,4
19,19,7
19,19,8
19,19,12
19,19,14
19,20,3
19,20,4
19,20,7
19,21,3
19,21,4
19,21,7
19,21,17
19,22,3
19,22,4
19,22,7
19,23,3
19,23,4
19,23,7
19,23,17
19,24,3
19,24,4
19,24,7
19,25,3
19,25,4
19,25,7
19,26,3
19,26,4
19,26,7
19,26,12
19,27,3
19,27,4
19,27,7
19,28,4
19,28,5
19,28,7
19,29,3
19,29,4
19,29,7
19,30,3
19,30,4
19,30,7
19,31,3
19,31,4
19,31,7
19,32,3
19,32,4
19,32,7
19,33,3
19,33,4
19,33,7
19,34,3
19,34,4
19,34,7
19,34,17
19,35,3
19,35,4
19,35,7
19,36,3
19,36,4
19,36,7
19,37,3
19,37,4
19,37,7
19,38,3
19,38,4
19,38,7
19,39,4
19,39,5
19,39,7
19,40,4
19,40,7
19,41,4
19,41,7
19,42,4
19,42,7
19,43,4
19,43,5
19,43,7
19,44,3
19,44,4
19,44,7
19,45,4
19,45,5
19,45,7
19,45,11
19,45,16
19,46,5
19,46,7
19,46,11
19,46,16
19,46,18
19,47,4
19,47,5
19,47,7
19,47,11
19,47,16
19,48,4
19,48,5
19,48,7
19,48,11
19,48,16
19,49,4
19,49,7
19,50,4
19,50,5
19,50,7
19,50,16
19,51,4
19,51,7
19,52,4
19,52,7
19,53,4
19,53,7
19,54,6
19,55,4
19,55,7
19,56,4
19,56,7
19,57,4
19,57,7
19,57,17
19,58,4
19,58,7
19,59,4
19,59,7
19,60,4
19,60,7
19,61,4
19,61,7
19,62,4
19,62,7
19,63,4
19,63,7
19,63,9
19,64,3
19,64,4
19,64,7
19,64,14
19,65,3
19,65,4
19,65,7
19,65,14
19,66,3
19,66,4
19,66,7
19,67,3
19,67,4
19,67,7
19,68,3
19,68,4
19,69,3
19,69,4
19,69,7
19,69,17
19,70,3
19,70,4
19,70,7
19,71,4
19,71,7
19,71,15
19,72,4
19,72,7
19,72,15
19,73,4
19,73,5
19,73,7
19,74,6
19,75,4
19,75,7
19,76,4
19,76,7
19,76,8
19,77,4
19,77,5
19,77,7
19,78,4
19,78,5
19,78,7
19,79,4
19,79,5
19,79,7
19,80,3
19,80,4
19,80,7
19,80,19
19,81,4
19,81,5
19,81,7
19,82,4
19,82,7
19,83,4
19,83,7
19,84,4
19,84,7
19,85,4
19,85,7
19,86,4
19,86,5
19,86,7
19,87,4
19,87,7
19,88,4
19,88,7
19,89,4
19,89,7
19,89,17
19,90,4
19,90,7
19,90,17
19,91,3
19,91,4
19,91,7
19,91,8
19,91,17
19,92,4
19,92,5
19,92,7
19,93,4
19,93,7
19,94,4
19,94,7
19,95,4
19,95,5
19,95,7
19,96,6
19,97,6
19,98,3
19,98,4
19,98,7
19,99,3
19,99,4
19,99,7
19,101,4
19,101,7
19,102,4
19,102,16
19,102,18
19,103,4
19,103,5
19,103,7
19,103,11
19,103,16
19,103,18
19,104,6
19,105,6
19,105,15
19,106,6
19,107,6
19,108,4
19,108,5
19,108,7
19,109,4
19,109,5
19,109,7
19,110,6
19,111,6
19,112,6
19,113,6
19,114,16
19,115,6
19,116,6
19,117,3
19,117,4
19,120,4
19,120,7
19,121,4
19,121,7
19,122,3
19,122,4
19,122,7
19,123,4
19,123,7
19,124,4
19,124,7
19,125,4
19,125,7
19,126,4
19,126,7
19,127,3
19,127,4
19,127,7
19,128,3
19,128,4
19,128,7
19,129,4
19,129,7
19,130,3
19,130,4
19,130,7
19,130,8
19,131,4
19,131,7
19,132,3
19,132,4
19,132,7
19,133,6
19,134,4
19,134,5
19,134,7
19,135,6
19,135,15
19,136,3
19,136,4
19,136,7
19,136,12
19,137,4
19,137,5
19,137,7
19,138,4
19,138,7
19,138,15
19,139,4
19,139,5
19,139,7
19,140,4
19,140,7
19,141,3
19,141,4
19,141,7
19,141,15
19,142,4
19,142,5
19,142,7
19,143,4
19,143,7
19,143,8
19,143,14
19,144,18
19,145,4
19,145,7
19,146,3
19,146,4
19,146,7
19,146,10
19,147,4
19,147,5
19,147,7
19,148,4
19,148,5
19,148,7
19,149,4
19,149,7
19,150,12
19,151,6
19,152,3
19,152,4
19,152,7
19,153,4
19,153,7
19,154,3
19,154,4
19,154,7
19,155,4
19,155,7
19,156,6
19,156,15
19,157,4
19,157,7
19,158,3
19,158,4
19,158,7
19,159,6
19,160,6
19,161,4
19,161,7
19,162,3
19,162,4
19,162,7
19,163,3
19,163,4
19,163,7
19,164,6
19,164,17
19,165,3
19,165,4
19,166,16
19,166,18
19,167,3
19,167,4
19,167,7
19,168,3
19,168,4
19,168,7
19,169,4
19,169,5
19,169,7
19,170,4
19,170,7
19,171,4
19,171,7
19,172,3
19,172,4
19,172,7
19,172,13
19,173,4
19,173,7
19,173,11
19,173,16
19,174,16
19,175,3
19,175,4
19,175,7
19,176,16
19,177,4
19,177,7
19,177,14
19,178,4
19,178,5
19,178,7
19,179,3
19,179,4
19,179,7
19,180,4
19,180,5
19,180,7
19,180,16
19,181,4
19,181,7
19,183,3
19,183,4
19,183,7
19,183,10
19,184,4
19,184,5
19,184,7
19,184,18
19,185,3
19,185,4
19,185,7
19,186,4
19,186,5
19,186,7
19,187,6
19,188,4
19,188,7
19,189,4
19,189,7
19,190,4
19,190,7
19,191,5
19,191,17
19,192,4
19,192,7
19,193,4
19,193,5
19,193,7
19,193,16
19,194,16
19,195,11
19,195,14
19,195,16
19,196,4
19,196,7
19,198,4
19,198,7
19,199,4
19,199,7
19,200,3
19,200,4
19,200,7
19,202,4
19,202,7
19,202,15
19,204,4
19,204,5
19,204,7
19,204,18
19,205,3
19,205,4
19,205,7
19,206,3
19,206,4
19,206,7
19,207,4
19,207,5
19,207,7
19,207,18
19,208,6
19,208,15
19,209,3
19,209,4
19,209,7
19,210,3
19,210,4
19,210,7
19,211,3
19,211,4
19,211,7
19,212,5
19,212,7
19,213,4
19,213,5
19,213,7
19,213,16
19,215,6
19,215,11
19,215,14
19,215,16
19,216,3
19,216,4
19,216,7
19,217,4
19,217,7
19,218,3
19,218,4
19,218,7
19,219,6
19,220,4
19,220,7
19,220,18
19,221,4
19,221,7
19,221,13
19,222,4
19,222,7
19,222,17
19,223,3
19,223,4
19,223,7
19,223,10
19,224,3
19,224,4
19,224,7
19,225,4
19,225,7
19,227,4
19,227,5
19,227,7
19,227,16
19,228,3
19,228,4
19,228,7
19,229,3
19,229,4
19,229,7
19,230,4
19,230,5
19,230,7
19,231,3
19,231,4
19,231,7
19,232,3
19,232,4
19,232,7
19,233,3
19,233,4
19,233,7
19,234,6
19,234,15
19,235,6
19,235,15
19,236,6
19,236,15
19,237,4
19,237,7
19,238,3
19,238,4
19,238,7
19,239,4
19,239,7
19,242,3
19,242,4
19,242,7
19,243,4
19,244,16
19,244,18
19,245,3
19,245,4
19,245,7
19,246,4
19,246,7
19,247,4
19,247,7
19,249,3
19,249,4
19,249,7
19,250,4
19,250,7
19,251,4
19,251,7
19,251,18
19,252,3
19,252,4
19,252,7
19,253,4
19,253,7
19,253,11
19,253,16
19,254,6
19,255,4
19,256,6
19,256,15
19,257,4
19,257,7
19,259,4
19,259,5
19,259,7
19,259,16
19,260,4
19,260,5
19,260,7
19,260,18
19,261,4
19,261,5
19,261,7
19,262,4
19,262,7
19,263,3
19,263,4
19,263,7
19,264,3
19,264,4
19,264,10
19,265,3
19,265,4
19,265,7
19,268,6
19,269,4
19,269,5
19,269,7
19,269,16
19,270,16
19,271,4
19,271,7
19,271,18
19,272,16
19,272,18
19,273,6
19,273,15
19,275,6
19,275,17
19,276,3
19,276,4
19,276,7
19,278,6
19,279,3
19,279,4
19,279,7
19,280,3
19,280,4
19,280,7
19,281,4
19,281,5
19,281,7
19,282,3
19,282,4
19,282,7
19,283,3
19,283,4
19,283,7
19,284,4
19,284,7
19,285,4
19,285,7
19,285,16
19,285,18
19,286,6
19,286,16
19,287,6
19,288,16
19,289,16
19,290,4
19,290,7
19,291,3
19,291,4
19,291,7
19,291,8
19,291,17
19,292,3
19,292,4
19,292,7
19,293,6
19,294,6
19,295,4
19,295,7
19,296,4
19,296,7
19,297,4
19,297,5
19,297,7
19,297,18
19,297,19
19,298,4
19,298,7
19,298,19
19,299,3
19,299,4
19,299,7
19,300,17
19,301,3
19,301,4
19,301,7
19,302,3
19,302,4
19,302,7
19,303,6
19,303,15
19,304,4
19,304,7
19,304,11
19,304,16
19,305,3
19,305,4
19,305,7
19,306,3
19,306,4
19,306,7
19,307,4
19,307,7
19,307,9
19,308,4
19,308,7
19,308,9
19,309,3
19,309,4
19,309,7
19,309,10
19,310,3
19,310,4
19,310,7
19,311,4
19,311,7
19,312,6
19,312,14
19,313,4
19,313,5
19,313,7
19,313,18
19,314,4
19,314,7
19,315,4
19,315,7
19,316,4
19,316,5
19,316,7
19,316,16
19,316,18
19,317,4
19,317,7
19,318,4
19,318,7
19,319,4
19,319,5
19,319,7
19,319,11
19,319,16
19,319,18
19,320,4
19,320,5
19,320,7
19,320,11
19,320,16
19,321,4
19,321,5
19,321,7
19,321,18
19,322,6
19,323,4
19,323,7
19,324,4
19,324,7
19,325,3
19,325,4
19,325,7
19,325,10
19,326,4
19,326,7
19,327,3
19,327,4
19,327,7
19,327,10
19,328,4
19,328,7
19,329,4
19,329,7
19,330,4
19,330,7
19,330,17
19,331,4
19,331,7
19,332,3
19,332,4
19,332,7
19,332,14
19,333,4
19,333,7
19,334,6
19,335,5
19,335,7
19,336,6
19,337,3
19,337,4
19,337,7
19,338,4
19,338,7
19,338,9
19,338,17
19,339,6
19,340,3
19,340,4
19,340,7
19,340,8
19,340,12
19,340,14
19,341,4
19,341,7
19,342,3
19,342,4
19,342,7
19,343,3
19,343,4
19,343,7
19,344,3
19,344,4
19,344,7
19,345,4
19,345,7
19,346,17
19,347,6
19,348,3
19,348,4
19,348,7
19,349,6
19,349,19
19,350,4
19,350,7
19,351,4
19,351,7
19,352,4
19,352,7
19,352,14
19,354,4
19,354,7
19,355,6
19,355,15
19,356,17
19,357,4
19,357,5
19,357,7
19,357,16
19,358,3
19,358,4
19,358,7
19,359,3
19,359,4
19,359,7
19,359,10
19,360,3
19,360,4
19,360,7
19,361,6
19,361,15
19,362,4
19,362,7
19,363,4
19,363,7
19,364,7
19,365,3
19,365,4
19,365,7
19,365,14
19,366,6
19,368,4
19,368,7
19,369,3
19,369,4
19,369,7
19,370,3
19,370,4
19,370,7
19,371,3
19,371,4
19,371,7
19,372,3
19,372,4
19,372,7
19,373,4
19,373,5
19,373,7
19,374,4
19,374,7
19,374,18
19,375,4
19,375,7
19,376,3
19,376,4
19,376,7
19,377,4
19,377,5
19,377,7
19,378,3
19,378,4
19,378,7
19,379,6
19,380,4
19,380,5
19,380,7
19,380,18
19,381,6
19,382,4
19,382,16
19,384,4
19,384,7
19,384,16
19,384,18
19,385,4
19,385,7
19,385,16
19,385,18
19,386,3
19,386,4
19,386,7
19,387,3
19,387,4
19,387,7
19,388,4
19,388,5
19,388,7
19,388,18
19,389,3
19,389,4
19,389,7
19,390,5
19,390,17
19,391,4
19,391,7
19,391,16
19,391,18
19,392,6
19,393,6
19,393,12
19,394,3
19,394,4
19,394,7
19,394,13
19,395,3
19,395,4
19,395,7
19,396,4
19,396,7
19,396,14
19,397,6
19,398,3
19,398,4
19,398,7
19,399,4
19,399,7
19,399,14
19,400,3
19,400,4
19,400,7
19,401,3
19,401,4
19,401,7
19,402,4
19,402,7
19,403,4
19,403,7
19,403,14
19,404,3
19,404,4
19,404,7
19,405,4
19,405,7
19,405,11
19,405,16
19,406,4
19,406,7
19,406,14
19,407,3
19,407,4
19,407,7
19,408,4
19,408,7
19,409,3
19,409,4
19,409,7
19,409,10
19,409,15
19,410,4
19,410,7
19,411,4
19,411,7
19,412,4
19,412,7
19,413,3
19,413,4
19,413,7
19,413,14
19,414,4
19,414,7
19,414,17
19,415,4
19,415,7
19,415,18
19,416,3
19,416,4
19,416,7
19,416,9
19,417,6
19,418,3
19,418,4
19,418,7
19,418,10
19,419,3
19,419,4
19,419,7
19,420,4
19,420,7
19,421,3
19,421,4
19,421,7
19,422,3
19,422,4
19,422,7
19,423,3
19,423,4
19,423,7
19,424,3
19,424,4
19,424,7
19,425,3
19,425,4
19,425,7
19,426,4
19,426,7
19,427,4
19,427,7
19,428,3
19,428,4
19,428,7
19,429,4
19,429,7
19,430,4
19,430,7
19,431,3
19,431,4
19,431,7
19,432,4
19,432,5
19,432,7
19,432,16
19,433,7
19,434,4
19,434,7
19,435,4
19,435,7
19,436,4
19,436,7
19,437,4
19,437,7
19,438,3
19,438,4
19,438,7
19,439,4
19,439,7
19,439,9
19,440,3
19,440,4
19,440,7
19,441,4
19,441,7
19,442,3
19,442,4
19,442,7
19,443,4
19,443,7
19,444,4
19,444,7
19,445,4
19,445,5
19,445,7
19,446,5
19,447,3
19,447,4
19,447,7
19,447,17
19,448,4
19,448,7
19,448,11
19,448,14
19,448,16
19,449,4
19,449,7
19,450,3
19,450,4
19,450,7
19,451,4
19,451,7
19,452,3
19,452,4
19,452,7
19,453,3
19,453,4
19,453,7
19,454,4
19,454,7
19,455,6
19,456,6
19,456,15
19,457,3
19,457,4
19,457,7
19,458,3
19,458,4
19,458,7
19,459,4
19,459,7
19,459,9
19,460,4
19,460,7
19,461,6
19,461,15
19,461,19
19,462,3
19,462,4
19,462,7
19,463,4
19,463,7
19,464,4
19,464,5
19,464,7
19,465,4
19,465,7
19,466,4
19,466,7
19,467,3
19,467,7
19,467,8
19,468,6
19,469,6
19,470,4
19,470,18
19,471,4
19,471,18
19,472,7
19,473,4
19,473,7
19,474,4
19,474,7
19,475,6
19,477,4
19,477,5
19,477,7
19,477,12
19,477,18
19,478,7
19,479,4
19,479,7
19,479,17
19,480,3
19,480,4
19,480,7
19,481,4
19,481,7
19,482,4
19,482,7
19,483,6
19,483,19
19,484,3
19,484,4
19,484,7
19,484,17
19,485,4
19,485,7
19,486,4
19,486,7
19,487,4
19,487,5
19,487,7
19,487,18
19,488,3
19,488,4
19,488,7
19,489,6
19,490,3
19,490,4
19,490,7
19,491,4
19,491,7
19,492,3
19,492,4
19,492,7
19,493,4
19,493,5
19,493,7
19,493,18
19,494,4
19,494,5
19,494,7
19,494,18
19,495,16
19,495,18
19,496,4
19,496,7
19,496,11
19,496,16
19,497,4
19,497,7
19,497,11
19,497,16
19,498,3
19,498,4
19,498,7
19,499,4
19,499,7
19,500,4
19,500,7
19,501,6
19,503,4
19,503,7
19,503,13
19,504,6
19,505,4
19,505,5
19,505,14
19,505,15
19,505,18
19,506,4
19,506,7
19,507,3
19,507,4
19,507,7
19,507,8
19,507,12
19,507,14
19,508,6
19,509,3
19,509,4
19,509,7
19,510,4
19,510,7
19,511,4
19,511,7
19,512,3
19,512,4
19,512,7
19,512,14
19,513,4
19,513,16
19,513,18
19,514,3
19,514,4
19,514,7
