language_id,form_id,version_id,is_female,entry
1,1,39,0,{生|う}まれて　しばらくの　あいだ\n{背中|せなか}の　タネに　{詰|つ}まった\n{栄養|えいよう}を　{取|と}って　{育|そだ}つ。
1,1,40,0,{生|う}まれたときから　{背中|せなか}に　タネを\n{背負|せお}っている。　{体|からだ}が　{大|おお}きく\n{育|そだ}つごとに　タネも　{大|おお}きくなる。
1,2,39,0,{太陽|たいよう}の　{光|ひかり}を　{浴|あ}びるほど\n{体|からだ}に　{力|ちから}が　わいて　{背中|せなか}の\nつぼみが　{育|そだ}っていく。
1,2,40,0,{背中|せなか}の　つぼみは　{養分|ようぶん}を\n{吸収|きゅうしゅう}して　ふくらむ。\n{花|はな}の{咲|さ}くころ　いい{匂|にお}いが　する。
1,3,39,0,{浴|あ}びた　{太陽|たいよう}の　{光|ひかり}を\nエネルギーに　{変換|へんかん}できるので\n{夏|なつ}の　ほうが　{強|つよ}くなる。
1,3,40,0,{大|おお}きな　{花|はな}びらを　{広|ひろ}げ\n{太陽|たいよう}の　{光|ひかり}を　{浴|あ}びていると\n{体|からだ}に　{元気|げんき}が　みなぎっていく。
1,4,39,0,{尻尾|しっぽ}で　{燃|も}える　{炎|ほのお}は\n{生命力|せいめいりょく}の　{表|あらわ}れ。\n{元気|げんき}がないと　{炎|ほのお}は　{弱|よわ}まる。
1,4,40,0,{尻尾|しっぽ}の　{先|さき}の　{炎|ほのお}は\n{元気|げんき}なら　{少|すこ}しくらい　{濡|ぬ}れても\n{消|き}えることなく　{燃|も}え{盛|さか}る。
1,5,39,0,{燃|も}える　{尻尾|しっぽ}を　{振|ふ}りまわすと\nまわりの　{温度|おんど}が　どんどん　{上|あ}がって\n{相手|あいて}を　{苦|くる}しめる。
1,5,40,0,{燃|も}えたぎるような　{性格|せいかく}で　いつも\n{戦|たたか}う　{相手|あいて}を　{探|さが}している。\n{勝|か}たないと　{血|ち}が　{静|しず}まらない。
1,6,39,0,{本気|ほんき}で　{怒|おこ}った　リザードンの\n{尻尾|しっぽ}の　{先|さき}の　{炎|ほのお}は\n{青白|あおじろ}く　{燃|も}え{上|あ}がる。
1,6,40,0,{翼|つばさ}で　{大空高|おおぞらたか}く　{舞|ま}う。\n{戦|たたか}いの　{経験|けいけん}を　{積|つ}むほど\n{炎|ほのお}の　{温度|おんど}は　{上|あ}がっていく。
1,7,39,0,{生|う}まれたあと　{背中|せなか}が　ふくらんで\n{硬|かた}い　{甲羅|こうら}が　できる。　{口|くち}から\n{強力|きょうりょく}な　{泡|あわ}を　{出|だ}す。
1,7,40,0,{生|う}まれたては　{柔|やわ}らかい　{甲羅|こうら}も\nすぐに　{指|ゆび}でつつくと　{弾|はじ}くほどの\n{弾力性|だんりょくせい}を　{持|も}つようになる。
1,8,39,0,{長|なが}くて　ふさふさの　{尻尾|しっぽ}は\n{長生|ながい}きの　シンボル。\nとくに　お{年寄|としよ}りに　{人気|にんき}がある。
1,8,40,0,しばしば　{水中|すいちゅう}に　{隠|かく}れ\n{獲物|えもの}を　{狙|ねら}う。　{高速|こうそく}で　{泳|およ}ぐとき\n{耳|みみ}で　バランスをとる。
1,9,39,0,{噴射|ふんしゃ}した　{水|みず}の　{勢|いきお}いに\n{負|ま}けないように　わざと　{体重|たいじゅう}を\n{重|おも}くしているのだ。
1,9,40,0,{甲羅|こうら}に　{噴射口|ふんしゃこう}が　あって\nロケットのような　{勢|いきお}いで\n{突|つ}っこんでくる　すごい　やつだ。
1,23,39,0,{自由|じゆう}に　あごを　{外|はず}せるので\n{大|おお}きな　{獲物|えもの}でも　{飲|の}みこめるが\n{重|おも}くなって　{動|うご}けなくなる。
1,23,40,0,{草地|くさち}などに　{多|おお}く　{生息|せいそく}する。\n{舌|した}を　チロチロ　させて\nまわりの　{危険|きけん}を　{感|かん}じとる。
1,24,39,0,お{腹|なか}の　{模様|もよう}が　{怖|こわ}い{顔|かお}に\n{見|み}える。　{弱|よわ}い{敵|てき}は　その{模様|もよう}を\n{見|み}ただけで　{逃|に}げだしてしまう。
1,24,40,0,とても　{執念深|しゅうねんぶか}い　{性格|せいかく}。\n{一度|いちど}　ターゲットに　{決|き}めた\n{獲物|えもの}は　どこまでも　{追|お}い{続|つづ}ける。
1,25,39,0,{両頬|りょうほほ}には　{電気|でんき}を　{溜|た}めこむ\n{袋|ふくろ}がある。　{怒|おこ}ると　{溜|た}めこんだ\n{電気|でんき}を　{一気|いっき}に　{放|はな}ってくる。
1,25,40,0,{何匹|なんびき}かが　{集|あつ}まっていると\nそこに　{猛烈|もうれつ}な　{電気|でんき}が　{溜|た}まり\n{稲妻|いなずま}が　{落|お}ちることがあるという。
1,26,39,0,{尻尾|しっぽ}が　アースの　{役目|やくめ}をはたして\n{電気|でんき}を　{地面|じめん}に　{逃|に}がすので\n{自分自身|じぶんじしん}は　しびれたりしない。
1,26,40,0,{頬|ほほ}の　{電気袋|でんきぶくろ}に　{溜|た}まった\n{電気|でんき}が　{最大量|さいだいりょう}になると\n{両耳|りょうみみ}は　まっすぐ　{伸|の}びる。
1,27,39,0,{深|ふか}い{穴|あな}を　{掘|ほ}って　{生活|せいかつ}。\n{危険|きけん}が　{迫|せま}ると　{体|からだ}を　{丸|まる}め\n{敵|てき}の　{攻撃|こうげき}を　じっと　{耐|た}える。
1,27,40,0,どんなに　{高|たか}い　ところから\n{落|お}ちても　{体|からだ}を　{丸|まる}めれば\nバウンドできて　{助|たす}かるのだ。
1,28,39,0,すばしっこく　{走|はし}りまわり\n{背中|せなか}の{針|はり}と　{鋭|するど}いツメでの\n{攻撃|こうげき}が　{得意|とくい}。
1,28,40,0,トゲは　{皮膚|ひふ}が　{硬|かた}くなったもの。\n{体|からだ}を　{丸|まる}めて　トゲトゲを\n{刺|さ}すように　{相手|あいて}を　{攻撃|こうげき}する。
1,35,39,0,{満月|まんげつ}の　{夜|よる}　どこから　ともなく\n{集|あつ}まり　ピッピたちは　{踊|おど}りだす。\n{月|つき}の{光|ひかり}を　{浴|あ}びて　{浮|う}かぶのだ。
1,35,40,0,{満月|まんげつ}の　{晩|ばん}に　{集|あつ}まって\n{仲間|なかま}と　ダンス。　その{周囲|しゅうい}は\n{異常|いじょう}な　{磁場|じば}に　{包|つつ}まれる。
1,36,39,0,{姿|すがた}を　{見|み}られることを　{好|この}まない\n{妖精|ようせい}の　{仲間|なかま}。\n{静|しず}かな　{山奥|やまおく}に{棲|す}む　という。
1,36,40,0,{耳|みみ}が　{良|よ}くて　１キロ　{離|はな}れた\nところで　{落|お}とした　{針|はり}の{音|おと}を\n{見事|みごと}に　{聞|き}き{分|わ}けられる。
1,37,39,0,{自分|じぶん}より　{強|つよ}い　{相手|あいて}に\n{襲|おそ}われると　キズついた　ふりをして\n{惑|まど}わせ　その{隙|すき}に　{逃|に}げてしまう。
1,37,40,0,{温|あたた}かい　６{本|ぽん}の　{尻尾|しっぽ}は\n{体|からだ}が　{育|そだ}つごとに　{毛並|けな}みが\n{良|よ}くなり　{美|うつく}しく　なっていく。
1,38,39,0,９{本|ほん}の　{尻尾|しっぽ}には　それぞれ\n{違|ちが}う　{神秘的|しんぴてき}な　{力|ちから}が\n{秘|ひ}められている　という　{話|はなし}だ。
1,38,40,0,{黄金|おうごん}に　{輝|かがや}く　{体毛|たいもう}と\n９{本|ほん}の　{長|なが}い　{尻尾|しっぽ}を　{持|も}つ。\n１０００{年|ねん}は　{生|い}きると　{言|い}われる。
1,39,39,0,つぶらな　{瞳|ひとみ}が　{揺|ゆ}れるとき\n{眠|ねむ}たくなるような　{不思議|ふしぎ}で\n{気持|きも}ちのいい　{歌|うた}を　{歌|うた}う。
1,39,40,0,{大|おお}きく　{体|からだ}を　ふくらませてから\n{歌|うた}う　{子守歌|こもりうた}は　いつもより　{長|なが}くて\nぜったいに　{眠|ねむ}くなる。
1,40,39,0,キメ{細|こま}やかな　{毛皮|けがわ}の　{持|も}ち{主|ぬし}。\n{怒|おこ}らせると　どんどん　ふくらみ\nのしかかってくるので　{注意|ちゅうい}。
1,40,40,0,ふわふわの　{体毛|たいもう}に　{触|さわ}ると\n{手触|てざわ}りが　とても　{良|よ}いので\n{離|はな}れられなくなってしまう。
1,43,39,0,{別名|べつめい}　アルキメンデス。\n{夜|よる}になると　２{本|ほん}の　{根|ね}っこで\n３００メートルも　{歩|ある}くという。
1,43,40,0,{月|つき}の{光|ひかり}を　{浴|あ}びて　{目覚|めざ}めると\nあちこち　{動|うご}きまわる。　{昼間|ひるま}は\n{地面|じめん}の{中|なか}で　じっとしている。
1,44,39,0,{少|すこ}しずつ　{染|し}みだしてくるのは\nよだれではない。　{蜜|みつ}のような{汁|しる}で\n{獲物|えもの}を　おびき{寄|よ}せているのだ。
1,44,40,0,ねばねばした　よだれのような　{蜜|みつ}。\nとても　{甘|あま}いのだが　においが\n{異常|いじょう}に　{臭|くさ}くて　{近寄|ちかよ}れない。
1,45,39,0,ボンッという　{音|おと}がして　つぼみが\n{開|ひら}くと　アレルギーを　{起|お}こす\n{毒花粉|どくかふん}を　ばら{撒|ま}きはじめる。
1,45,40,0,{世界一|せかいいち}　{大|おお}きい　{花|はな}びらから\nアレルギーを　{起|お}こす　{花粉|かふん}を\n{鬼|おに}のように　ばら{撒|ま}く。
1,48,39,0,{全身|ぜんしん}から　{毒|どく}が　にじみでる。\n{暗|くら}くなると　{灯|あか}りに　{群|むら}がった\n{小|ちい}さな　{虫|むし}ポケモンを　{捕|と}らえる。
1,48,40,0,{暗闇|くらやみ}でも　{目|め}が　レーダーの\n{役割|やくわり}をして　{活動|かつどう}できる。\n{目|め}から　ビームを　{発射|はっしゃ}する。
1,49,39,0,{翅|はね}に　りんぷんが　ついていて\nヒラヒラと　{羽|は}ばたくたびに\n{猛毒|もうどく}の{粉|こな}を　ばらまく。
1,49,40,0,{攻撃|こうげき}するときは　{激|はげ}しく\n{大|おお}きな　{翅|はね}を　{羽|は}ばたかせ\n{毒|どく}の{粉|こな}を　{振|ふ}りまく。
1,50,39,0,{地下|ちか}１メートルくらいを　{掘|ほ}りすすみ\n{木|き}の{根|ね}っこなどを　かじって　{生|い}きる。\nたまに　{地上|ちじょう}に　{顔|かお}を{出|だ}す。
1,50,40,0,{皮膚|ひふ}が　とても　{薄|うす}いので\n{光|ひかり}に　{照|て}らされると　{血液|けつえき}が\n{温|あたた}められて　{弱|よわ}ってしまう。
1,51,39,0,３つの　{頭|あたま}が　{互|たが}い{違|ちが}いに\n{動|うご}くのは　まわりの　{土|つち}を\n{柔|やわ}らかくして　{掘|ほ}りやすくするため。
1,51,40,0,{地中|ちちゅう}を　{掘|ほ}りすすんで\n{相手|あいて}が　{油断|ゆだん}しているところを\n{別|べつ}の　{場所|ばしょ}から　{攻撃|こうげき}する。
1,52,39,0,{昼間|ひるま}は　{寝|ね}てばかりいる。\n{夜|よる}になると　{目|め}が　{輝|かがや}き\n{縄張|なわば}りを　{歩|ある}きまわる。
1,52,40,0,{眩|まぶ}しく　{光|ひか}るものが　{大好|だいす}き。\n{光|ひか}るものを　{見|み}つけたとき　なぜか\n{額|ひたい}の{小判|こばん}も　{輝|かがや}く。
1,53,39,0,{毛並|けな}みが　{美|うつく}しく\nペットにしたがる　{人|ひと}も　{多|おお}いが　すぐ\nひっかいたり　するので　{手強|てごわ}いぞ。
1,53,40,0,{気性|きしょう}が　{激|はげ}しく　{尻尾|しっぽ}を\nまっすぐ　{立|た}てたら　{要注意|ようちゅうい}。\nとびかかって　{噛|か}みつく　{前触|まえぶ}れだ。
1,54,39,0,いつも　{頭痛|ずつう}に　{悩|なや}まされている。\nこの　{頭痛|ずつう}が　{激|はげ}しくなると\n{不思議|ふしぎ}な　{力|ちから}を　{使|つか}いはじめる。
1,54,40,0,いつもの　{頭痛|ずつう}が　{激|はげ}しくなると\n{不思議|ふしぎ}な　{力|ちから}を　{発揮|はっき}するが\nそのときの　{記憶|きおく}は　ないらしい。
1,55,39,0,{水|みず}かきのついた　{長|なが}い　{手足|てあし}を\n{使|つか}い　{全力|ぜんりょく}で　{泳|およ}ぎだすと\nなぜか　{額|ひたい}が　{光|ひか}り{輝|かがや}く。
1,55,40,0,{流|なが}れの　{静|しず}かな　{川|かわ}や\n{湖|みずうみ}を　{好|この}んでいる。\n{泳|およ}ぐ　{姿|すがた}は　とても　{優雅|ゆうが}。
1,56,39,0,{木|き}の{上|うえ}で　{群|む}れをつくって　{暮|く}らす。\n{群|む}れから　はぐれた　マンキーは\n{寂|さび}しくて　すぐに　{怒|おこ}りだす。
