version_group_id,language_id,item_id,name,description
22,1,0,なし,？？？
22,1,1,マスターボール,やせいの　ポケモンを　かならず\nつかまえることが　できる\nさいこう　せいのうの　ボール。
22,1,2,ハイパーボール,スーパーボールよりも　さらに\nポケモンを　つかまえやすくなった\nすごく　せいのうのいい　ボール。
22,1,3,スーパーボール,モンスターボールよりも　さらに\nポケモンを　つかまえやすくなった\nすこし　せいのうのいい　ボール。
22,1,4,モンスターボール,やせいの　ポケモンに　なげて\nつかまえる　ための　ボール。\nカプセルしきに　なっている。
22,1,5,サファリボール,だいしつげんの　なか　だけで\nつかう　とくべつな　ボール。\nめいさいがらに　なっている。
22,1,6,ネットボール,みずタイプと　むしタイプの\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,7,ダイブボール,みずの　せかいで　くらしている\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,8,ネストボール,つかまえる　やせいの　ポケモンが\nよわいほど　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,9,リピートボール,つかまえたことの　ある\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,10,タイマーボール,ターンすうが　かかれば　かかるほど\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,11,ゴージャスボール,つかまえた　やせいポケモンが\nとても　なかよく　なりやすくなる\nいごこちの　いい　ボール。
22,1,12,プレミアボール,なにかの　きねんの　しなとして\nとくべつに　つくられた\nちょっと　めずらしい　ボール。
22,1,13,ダークボール,よるや　どうくつなど　くらいところで\nポケモンが　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,14,ヒールボール,つかまえた　ポケモンの　ＨＰと\nじょうたい　いじょうを　かいふくする\nちょっと　やさしい　ボール。
22,1,15,クイックボール,せんとうが　はじまって　すぐに\nつかうと　つかまえやすくなる\nちょっと　かわった　ボール。
22,1,16,プレシャスボール,なにかの　きねんの　しなとして\nとくべつに　つくられた\nかなり　めずらしい　ボール。
22,1,17,キズぐすり,スプレーしきの　キズぐすり。\nポケモン　１ひきの　ＨＰを\n２０だけ　かいふくする。
22,1,18,どくけし,スプレーしきの　くすり。\nポケモン　１ひきの　どくの\nじょうたいを　かいふくする。
22,1,19,やけどなおし,スプレーしきの　くすり。\nポケモン　１ひきの　やけどの\nじょうたいを　かいふくする。
22,1,20,こおりなおし,スプレーしきの　くすり。\nポケモン　１ひきの　こおりの\nじょうたいを　かいふくする。
22,1,21,ねむけざまし,スプレーしきの　くすり。\nポケモン　１ひきの　ねむりの\nじょうたいを　かいふくする。
22,1,22,まひなおし,スプレーしきの　くすり。\nポケモン　１ひきの　まひの\nじょうたいを　かいふくする。
22,1,23,かいふくのくすり,ポケモン　１ひきの　ＨＰと\nじょうたい　いじょうを　すべて\nかいふくする。
22,1,24,まんたんのくすり,スプレーしきの　キズぐすり。\nポケモン　１ひきの　ＨＰを\nすべて　かいふくする。
22,1,25,すごいキズぐすり,スプレーしきの　キズぐすり。\nポケモン　１ひきの　ＨＰを\n１２０だけ　かいふくする。
22,1,26,いいキズぐすり,スプレーしきの　キズぐすり。\nポケモン　１ひきの　ＨＰを\n６０だけ　かいふくする。
22,1,27,なんでもなおし,スプレーしきの　くすり。\nポケモン　１ひきの　じょうたいの\nいじょうを　すべて　かいふくする。
22,1,28,げんきのかけら,ひんしに　なった　ポケモン\n１ひきを　げんきに　したうえで\nＨＰを　はんぶんまで　かいふくする。
