version_group_id,language_id,item_id,name,description
7,1,1,マスターボール,ポケモンを かならず\nつかまえることが できる\nさいこうの ボール
7,1,2,ハイパーボール,スーパーボール より\nつかまえ やすくなった\nとても すごい ボール
7,1,3,スーパーボール,モンスターボール より\nつかまえ やすくなった\nこうせいのうの ボール
7,1,4,モンスターボール,やせい ポケモンを\nつかまえるための どうぐ
7,1,5,サファリボール,サファリゾーンで のみ\nつかうことが できる\nとくしゅな ボール
7,1,6,ネットボール,みずと むしタイプの\nポケモンが つかまえ\nやすくなる ボール
7,1,7,ダイブボール,かいていに いる\nポケモンが つかまえ\nやすくなる ボール
7,1,8,ネストボール,つかまえる ポケモンが\nよわいほど つかまえ\nやすくなる ボール
7,1,9,リピートボール,つかまえた ことが ある\nポケモンが つかまえ\nやすくなる ボール
7,1,10,タイマーボール,ターンすうが かかれば\nかかるほど つかまえ\nやすくなる ボール
7,1,11,ゴージャスボール,つかまえた ポケモンが\nなつき やすくなる\nいごこちの いい ボール
7,1,12,プレミアボール,なにかの きねんに\nつくられた めずらしい\nモンスターボール
7,1,17,キズぐすり,ポケモンの たいりょくを\n20 かいふくする
7,1,18,どくけし,どく じょうたいを\nかいふくする
7,1,19,やけどなおし,やけど じょうたいを\nかいふくする
7,1,20,こおりなおし,こおり じょうたいを\nかいふくする
7,1,21,ねむけざまし,ねむり じょうたいを\nかいふくする
7,1,22,まひなおし,まひ じょうたいを\nかいふくする
7,1,23,かいふくのくすり,ポケモンの たいりょくと\nじょうたい いじょうを\nぜんかいふくする
7,1,24,まんたんのくすり,ポケモンの たいりょくを\nぜんかいふくする
7,1,25,すごいキズぐすり,ポケモンの たいりょくを\n200 かいふくする
7,1,26,いいキズぐすり,ポケモンの たいりょくを\n50 かいふくする
7,1,27,なんでもなおし,じょうたい いじょうを\nすべて かいふくする
7,1,28,げんきのかけら,ひんし じょうたいから\nたいりょく はんぶんまで\nかいふくする
7,1,29,げんきのかたまり,ひんし じょうたいから\nたいりょくを\nぜんかいふくする
7,1,30,おいしいみず,ミネラルたっぷりの みず\nポケモンの たいりょくを\n50 かいふくする
7,1,31,サイコソーダ,ジュワーっと そうかい\nポケモンの たいりょくを\n60 かいふくする
7,1,32,ミックスオレ,とっても あまーい\nポケモンの たいりょくを\n80 かいふくする
7,1,33,モーモーミルク,えいよう まんてん\nポケモンの たいりょくを\n100 かいふくする
7,1,34,ちからのこな,とても にがい こな\nポケモンの たいりょくを\n50 かいふくする
7,1,35,ちからのねっこ,とても にがい ねっこ\nポケモンの たいりょくを\n200 かいふくする
7,1,36,ばんのうごな,すごく にがい こな\nじょうたい いじょうを\nすべて かいふくする
7,1,37,ふっかつそう,とても にがい くさ\nひんし じょうたいから\nふっかつする
7,1,38,ピーピーエイド,1つの わざの\nわざポイントを\n10 かいふくする
7,1,39,ピーピーリカバー,1つの わざの\nわざポイントを\nぜんかいふくする
7,1,40,ピーピーエイダー,すべての わざの\nわざポイントを\n10 かいふくする
7,1,41,ピーピーマックス,ポケモン 1ぴきの\nすべての わざポイントを\nぜんかいふくする
7,1,42,フエンせんべい,フエンの めいぶつ\nじょうたい いじょうを\nすべて かいふくする
7,1,43,きのみジュース,きのみ 100パーセント\nポケモンの たいりょくを\n20 かいふくする
7,1,44,せいなるはい,ひんししている ポケモン\nすべてを せいじょうな\nじょうたいに する
7,1,45,マックスアップ,たいりょくの\nきそポイントを あげる
7,1,46,タウリン,こうげきの\nきそポイントを あげる
7,1,47,ブロムヘキシン,ぼうぎょの\nきそポイントを あげる
7,1,48,インドメタシン,すばやさの\nきそポイントを あげる
7,1,49,リゾチウム,とくこうの\nきそポイントを あげる
7,1,50,ふしぎなアメ,ポケモンの レベルを\n1 あげる
7,1,51,ポイントアップ,わざポイントの\nさいだいちが あがる
7,1,52,キトサン,とくぼうの\nきそポイントを あげる
7,1,53,ポイントマックス,わざポイントを\nさいだいちまで あげる
7,1,55,エフェクトガード,せんとうで つかうと\nみかたの のうりょくを\nさげられなくする
7,1,56,クリティカッター,つかった せんとうちゅう\nあいての きゅうしょに\nあたりやすくなる
7,1,57,プラスパワー,つかった せんとうちゅう\nこうげきりょくが あがる
7,1,58,ディフェンダー,つかった せんとうちゅう\nぼうぎょりょくが あがる
7,1,59,スピーダー,つかった せんとうちゅう\nすばやさが あがる
7,1,60,ヨクアタール,つかった せんとうちゅう\nわざが あたりやすくなる
7,1,61,スペシャルアップ,つかった せんとうちゅう\nとくこうの いりょくが\nあがる
7,1,63,ピッピにんぎょう,そうぐうした やせいの\nポケモンから かならず\nにげることが できる
7,1,64,エネコのシッポ,そうぐうした やせいの\nポケモンから かならず\nにげることが できる
7,1,65,あおいビードロ,ガラスで できた ふえ\nねむり じょうたいを\nかいふくする
7,1,66,きいろビードロ,ガラスで できた ふえ\nこんらん じょうたいを\nかいふくする
7,1,67,あかいビードロ,ガラスで できた ふえ\nメロメロ じょうたいを\nかいふくする
7,1,68,くろいビードロ,ガラスで できた ふえ\nやせい ポケモンと\nそうぐう しにくくなる
7,1,69,しろいビードロ,ガラスで できた ふえ\nやせい ポケモンと\nそうぐう しやすくなる
7,1,70,あさせのしお,あさせのほらあなで\nみつけた しお
7,1,71,あさせのかいがら,あさせのほらあなで\nみつけた かいがら
7,1,72,あかいかけら,むかしに つくられた\nどうぐの かけら らしい\nやすく うれる
7,1,73,あおいかけら,むかしに つくられた\nどうぐの かけら らしい\nやすく うれる
7,1,74,きいろいかけら,むかしに つくられた\nどうぐの かけら らしい\nやすく うれる
7,1,75,みどりのかけら,むかしに つくられた\nどうぐの かけら らしい\nやすく うれる
7,1,76,シルバースプレー,200ぽ すすむ あいだ\nよわい ポケモンと\nそうぐう しなくなる
7,1,77,ゴールドスプレー,250ぽ すすむ あいだ\nよわい ポケモンと\nそうぐう しなくなる
7,1,78,あなぬけのヒモ,どうくつや ダンジョンを\nぬけだせる
7,1,79,むしよけスプレー,100ぽ すすむ あいだ\nよわい ポケモンと\nそうぐう しなくなる
7,1,80,たいようのいし,とくていの ポケモンを\nしんかさせる
7,1,81,つきのいし,とくていの ポケモンを\nしんかさせる
7,1,82,ほのおのいし,とくていの ポケモンを\nしんかさせる
7,1,83,かみなりのいし,とくていの ポケモンを\nしんかさせる
7,1,84,みずのいし,とくていの ポケモンを\nしんかさせる
7,1,85,リーフのいし,とくていの ポケモンを\nしんかさせる
7,1,86,ちいさなキノコ,ふつうの キノコ\nやすく うれる
7,1,87,おおきなキノコ,めずらしい キノコ\nたかく うれる
7,1,88,しんじゅ,きれいな しんじゅ\nやすく うれる
7,1,89,おおきなしんじゅ,とても きれいな\nおおつぶの しんじゅ\nたかく うれる
7,1,90,ほしのすな,あかくて きれいな すな\nたかく うれる
7,1,91,ほしのかけら,あかくて きれいな\nほうせきの かけら\nとても たかく うれる
7,1,92,きんのたま,じゅんきん せい\nたかく うれる
7,1,93,ハートのウロコ,きれいな ウロコ\nマニアの あいだで\nにんきが たかい
7,1,99,ねっこのカセキ,おおむかし かいていで\nくらしていた ポケモンの\nカセキと いわれている
7,1,100,ツメのカセキ,おおむかし かいていで\nくらしていた ポケモンの\nカセキと いわれている
7,1,149,クラボのみ,もたせると じぶんで\nまひ じょうたいを\nかいふくする
7,1,150,カゴのみ,もたせると じぶんで\nねむり じょうたいを\nかいふくする
7,1,151,モモンのみ,もたせると じぶんで\nどく じょうたいを\nかいふくする
7,1,152,チーゴのみ,もたせると じぶんで\nやけど じょうたいを\nかいふくする
7,1,153,ナナシのみ,もたせると じぶんで\nこおり じょうたいを\nかいふくする
7,1,154,ヒメリのみ,もたせると じぶんで\nわざポイントを\n10 かいふくする
7,1,155,オレンのみ,もたせると じぶんで\nたいりょくを\n10 かいふくする
7,1,156,キーのみ,もたせると じぶんで\nこんらん じょうたいを\nかいふくする
7,1,157,ラムのみ,もたせると じぶんで\nじょうたい いじょうを\nかいふくする
7,1,158,オボンのみ,もたせると じぶんで\nたいりょくを\n30 かいふくする
