language_id,form_id,version_id,is_female,entry
1,1,20,0,うまれてから　しばらくの　あいだは\nせなかの　タネから　えいようを\nもらって　おおきく　そだつ。
1,1,21,0,うまれてから　しばらくの　あいだは\nせなかの　タネから　えいようを\nもらって　おおきく　そだつ。
1,1,22,0,うまれてから　しばらくの　あいだは\nせなかの　タネから　えいようを\nもらって　おおきく　そだつ。
1,1,23,0,うまれてから　しばらくの　あいだは\nせなかの　タネから　えいようを\nもらって　おおきく　そだつ。
1,2,20,0,せなかの　つぼみが　ふくらみだすと\nあまい　においが　ただよいはじめる。\nたいりんの　はなが　さく　まえぶれ。
1,2,21,0,せなかの　つぼみが　ふくらみだすと\nあまい　においが　ただよいはじめる。\nたいりんの　はなが　さく　まえぶれ。
1,2,22,0,せなかの　つぼみが　ふくらみだすと\nあまい　においが　ただよいはじめる。\nたいりんの　はなが　さく　まえぶれ。
1,2,23,0,せなかの　つぼみが　ふくらみだすと\nあまい　においが　ただよいはじめる。\nたいりんの　はなが　さく　まえぶれ。
1,3,20,0,あめの　ふった　よくじつは　せなかの\nはなの　かおりが　つよまる。かおりに\nさそわれ　ポケモンが　あつまる。
1,3,21,0,あめの　ふった　よくじつは　せなかの\nはなの　かおりが　つよまる。かおりに\nさそわれ　ポケモンが　あつまる。
1,3,22,0,あめの　ふった　よくじつは　せなかの\nはなの　かおりが　つよまる。かおりに\nさそわれ　ポケモンが　あつまる。
1,3,23,0,あめの　ふった　よくじつは　せなかの\nはなの　かおりが　つよまる。かおりに\nさそわれ　ポケモンが　あつまる。
1,4,20,0,ヒトカゲの　しっぽの　ほのおは\nいのちの　ともしび。げんきな　ときは\nほのおも　ちからづよく　もえあがる。
1,4,21,0,ヒトカゲの　しっぽの　ほのおは\nいのちの　ともしび。げんきな　ときは\nほのおも　ちからづよく　もえあがる。
1,4,22,0,ヒトカゲの　しっぽの　ほのおは\nいのちの　ともしび。げんきな　ときは\nほのおも　ちからづよく　もえあがる。
1,4,23,0,ヒトカゲの　しっぽの　ほのおは\nいのちの　ともしび。げんきな　ときは\nほのおも　ちからづよく　もえあがる。
1,5,20,0,リザードが　くらす　いわやまを\nよなかに　みあげると　しっぽの\nほのおが　ほしのように　みえる。
1,5,21,0,リザードが　くらす　いわやまを\nよなかに　みあげると　しっぽの\nほのおが　ほしのように　みえる。
1,5,22,0,リザードが　くらす　いわやまを\nよなかに　みあげると　しっぽの\nほのおが　ほしのように　みえる。
1,5,23,0,リザードが　くらす　いわやまを\nよなかに　みあげると　しっぽの\nほのおが　ほしのように　みえる。
1,6,20,0,くるしい　たたかいを　けいけんした\nリザードンほど　ほのおの　おんどが\nたかくなると　いわれている。
1,6,21,0,くるしい　たたかいを　けいけんした\nリザードンほど　ほのおの　おんどが\nたかくなると　いわれている。
1,6,22,0,くるしい　たたかいを　けいけんした\nリザードンほど　ほのおの　おんどが\nたかくなると　いわれている。
1,6,23,0,くるしい　たたかいを　けいけんした\nリザードンほど　ほのおの　おんどが\nたかくなると　いわれている。
1,7,20,0,こうらに　とじこもり　みを　まもる。\nあいての　すきを　みのがさず\nみずを　ふきだして　はんげきする。
1,7,21,0,こうらに　とじこもり　みを　まもる。\nあいての　すきを　みのがさず\nみずを　ふきだして　はんげきする。
1,7,22,0,こうらに　とじこもり　みを　まもる。\nあいての　すきを　みのがさず\nみずを　ふきだして　はんげきする。
1,7,23,0,こうらに　とじこもり　みを　まもる。\nあいての　すきを　みのがさず\nみずを　ふきだして　はんげきする。
1,8,20,0,いちまんねんの　じゅみょうを　もつと\nいわれている。ふさふさの　しっぽは\nながいきの　シンボルとして　にんき。
1,8,21,0,いちまんねんの　じゅみょうを　もつと\nいわれている。ふさふさの　しっぽは\nながいきの　シンボルとして　にんき。
1,8,22,0,いちまんねんの　じゅみょうを　もつと\nいわれている。ふさふさの　しっぽは\nながいきの　シンボルとして　にんき。
1,8,23,0,いちまんねんの　じゅみょうを　もつと\nいわれている。ふさふさの　しっぽは\nながいきの　シンボルとして　にんき。
1,9,20,0,こうらの　ロケットほうから　ふきだす\nすいりゅうは　ぶあつい　てっぱんも\nいっぱつで　つらぬく　はかいりょく。
1,9,21,0,こうらの　ロケットほうから　ふきだす\nすいりゅうは　ぶあつい　てっぱんも\nいっぱつで　つらぬく　はかいりょく。
1,9,22,0,こうらの　ロケットほうから　ふきだす\nすいりゅうは　ぶあつい　てっぱんも\nいっぱつで　つらぬく　はかいりょく。
1,9,23,0,こうらの　ロケットほうから　ふきだす\nすいりゅうは　ぶあつい　てっぱんも\nいっぱつで　つらぬく　はかいりょく。
1,10,20,0,あかい　しょっかくから　においを\nだして　てきを　おいはらう。\nだっぴを　くりかえし　おおきくなる。
1,10,21,0,あかい　しょっかくから　においを\nだして　てきを　おいはらう。\nだっぴを　くりかえし　おおきくなる。
1,10,22,0,あかい　しょっかくから　においを\nだして　てきを　おいはらう。\nだっぴを　くりかえし　おおきくなる。
1,10,23,0,あかい　しょっかくから　においを\nだして　てきを　おいはらう。\nだっぴを　くりかえし　おおきくなる。
1,11,20,0,こうてつのように　かたい　カラで\nやわらかい　なかみを　まもっている。\nしんかするまで　じっと　たえている。
1,11,21,0,こうてつのように　かたい　カラで\nやわらかい　なかみを　まもっている。\nしんかするまで　じっと　たえている。
1,11,22,0,こうてつのように　かたい　カラで\nやわらかい　なかみを　まもっている。\nしんかするまで　じっと　たえている。
1,11,23,0,こうてつのように　かたい　カラで\nやわらかい　なかみを　まもっている。\nしんかするまで　じっと　たえている。
1,12,20,0,はなの　ミツが　だいこうぶつ。\nわずかな　かふんで　はなばたけの\nばしょを　さがしだすことが　できる。
1,12,21,0,はなの　ミツが　だいこうぶつ。\nわずかな　かふんで　はなばたけの\nばしょを　さがしだすことが　できる。
1,12,22,0,はなの　ミツが　だいこうぶつ。\nわずかな　かふんで　はなばたけの\nばしょを　さがしだすことが　できる。
1,12,23,0,はなの　ミツが　だいこうぶつ。\nわずかな　かふんで　はなばたけの\nばしょを　さがしだすことが　できる。
1,13,20,0,まいにち　じぶんと　おなじ　おもさの\nはっぱを　たべる。あたまの　ハリで\nおそってきた　てきを　げきたい。
1,13,21,0,まいにち　じぶんと　おなじ　おもさの\nはっぱを　たべる。あたまの　ハリで\nおそってきた　てきを　げきたい。
1,13,22,0,まいにち　じぶんと　おなじ　おもさの\nはっぱを　たべる。あたまの　ハリで\nおそってきた　てきを　げきたい。
1,13,23,0,まいにち　じぶんと　おなじ　おもさの\nはっぱを　たべる。あたまの　ハリで\nおそってきた　てきを　げきたい。
1,14,20,0,てんてきに　みつからないように\nはっぱの　うらや　えだの　すきまに\nかくれて　しんかの　ときを　まつ。
1,14,21,0,てんてきに　みつからないように\nはっぱの　うらや　えだの　すきまに\nかくれて　しんかの　ときを　まつ。
1,14,22,0,てんてきに　みつからないように\nはっぱの　うらや　えだの　すきまに\nかくれて　しんかの　ときを　まつ。
1,14,23,0,てんてきに　みつからないように\nはっぱの　うらや　えだの　すきまに\nかくれて　しんかの　ときを　まつ。
1,15,20,0,こうそくで　とびまわり　どくバリで\nこうげきしたあと　すぐに　とびさる\nせんぽうが　とくいわざだ。
1,15,21,0,こうそくで　とびまわり　どくバリで\nこうげきしたあと　すぐに　とびさる\nせんぽうが　とくいわざだ。
1,15,22,0,こうそくで　とびまわり　どくバリで\nこうげきしたあと　すぐに　とびさる\nせんぽうが　とくいわざだ。
1,15,23,0,こうそくで　とびまわり　どくバリで\nこうげきしたあと　すぐに　とびさる\nせんぽうが　とくいわざだ。
1,16,20,0,たたかいを　このまない　おとなしい\nせいかくだが　へたに　てを　だすと\nきょうれつに　はんげきされるぞ。
1,16,21,0,たたかいを　このまない　おとなしい\nせいかくだが　へたに　てを　だすと\nきょうれつに　はんげきされるぞ。
1,16,22,0,たたかいを　このまない　おとなしい\nせいかくだが　へたに　てを　だすと\nきょうれつに　はんげきされるぞ。
1,16,23,0,たたかいを　このまない　おとなしい\nせいかくだが　へたに　てを　だすと\nきょうれつに　はんげきされるぞ。
1,17,20,0,ひろい　なわばりを　とびまわりながら\nえものを　さがす。はったつした\nあしの　ツメで　えものを　しとめる。
1,17,21,0,ひろい　なわばりを　とびまわりながら\nえものを　さがす。はったつした\nあしの　ツメで　えものを　しとめる。
1,17,22,0,ひろい　なわばりを　とびまわりながら\nえものを　さがす。はったつした\nあしの　ツメで　えものを　しとめる。
1,17,23,0,ひろい　なわばりを　とびまわりながら\nえものを　さがす。はったつした\nあしの　ツメで　えものを　しとめる。
