version_group_id,pokemon_id,move_id,move_method_id,level,mastery_level,sort
27,3000,14,5,0,0,0
27,3000,34,5,0,0,0
27,3000,38,5,0,0,0
27,3000,46,5,0,0,0
27,3000,63,5,0,0,0
27,3000,73,5,0,0,0
27,3000,74,5,0,0,0
27,3000,76,5,0,0,0
27,3000,77,5,0,0,0
27,3000,79,5,0,0,0
27,3000,80,5,0,0,0
27,3000,89,5,0,0,0
27,3000,92,5,0,0,0
27,3000,113,5,0,0,0
27,3000,133,5,0,0,0
27,3000,156,5,0,0,0
27,3000,164,5,0,0,0
27,3000,173,5,0,0,0
27,3000,174,5,0,0,0
27,3000,182,5,0,0,0
27,3000,184,5,0,0,0
27,3000,188,5,0,0,0
27,3000,200,5,0,0,0
27,3000,202,5,0,0,0
27,3000,203,5,0,0,0
27,3000,204,5,0,0,0
27,3000,214,5,0,0,0
27,3000,230,5,0,0,0
27,3000,235,5,0,0,0
27,3000,241,5,0,0,0
27,3000,263,5,0,0,0
27,3000,270,5,0,0,0
27,3000,275,5,0,0,0
27,3000,282,5,0,0,0
27,3000,311,5,0,0,0
27,3000,331,5,0,0,0
27,3000,338,5,0,0,0
27,3000,388,5,0,0,0
27,3000,398,5,0,0,0
27,3000,402,5,0,0,0
27,3000,412,5,0,0,0
27,3000,414,5,0,0,0
27,3000,416,5,0,0,0
27,3000,437,5,0,0,0
27,3000,438,5,0,0,0
27,3000,447,5,0,0,0
27,3000,474,5,0,0,0
27,3000,482,5,0,0,0
27,3000,491,5,0,0,0
27,3000,496,5,0,0,0
27,3000,523,5,0,0,0
27,3000,572,5,0,0,0
27,3000,580,5,0,0,0
27,3000,707,5,0,0,0
27,3000,803,5,0,0,0
27,3000,805,5,0,0,0
27,3000,885,5,0,0,0
27,3001,14,5,0,0,0
27,3001,34,5,0,0,0
27,3001,38,5,0,0,0
27,3001,46,5,0,0,0
27,3001,63,5,0,0,0
27,3001,73,5,0,0,0
27,3001,74,5,0,0,0
27,3001,76,5,0,0,0
27,3001,77,5,0,0,0
27,3001,79,5,0,0,0
27,3001,80,5,0,0,0
27,3001,89,5,0,0,0
27,3001,92,5,0,0,0
27,3001,113,5,0,0,0
27,3001,133,5,0,0,0
27,3001,156,5,0,0,0
27,3001,164,5,0,0,0
27,3001,173,5,0,0,0
27,3001,174,5,0,0,0
27,3001,182,5,0,0,0
27,3001,184,5,0,0,0
27,3001,188,5,0,0,0
27,3001,200,5,0,0,0
27,3001,202,5,0,0,0
27,3001,203,5,0,0,0
27,3001,204,5,0,0,0
27,3001,214,5,0,0,0
27,3001,230,5,0,0,0
27,3001,235,5,0,0,0
27,3001,241,5,0,0,0
27,3001,263,5,0,0,0
27,3001,270,5,0,0,0
27,3001,275,5,0,0,0
27,3001,282,5,0,0,0
27,3001,311,5,0,0,0
27,3001,331,5,0,0,0
27,3001,338,5,0,0,0
27,3001,388,5,0,0,0
27,3001,398,5,0,0,0
27,3001,402,5,0,0,0
27,3001,412,5,0,0,0
27,3001,414,5,0,0,0
27,3001,416,5,0,0,0
27,3001,437,5,0,0,0
27,3001,438,5,0,0,0
27,3001,447,5,0,0,0
27,3001,474,5,0,0,0
27,3001,482,5,0,0,0
27,3001,491,5,0,0,0
27,3001,496,5,0,0,0
27,3001,523,5,0,0,0
27,3001,572,5,0,0,0
27,3001,580,5,0,0,0
27,3001,707,5,0,0,0
27,3001,803,5,0,0,0
27,3001,805,5,0,0,0
27,3001,885,5,0,0,0
27,6000,7,5,0,0,0
27,6000,9,5,0,0,0
27,6000,14,5,0,0,0
27,6000,19,5,0,0,0
27,6000,25,5,0,0,0
27,6000,34,5,0,0,0
27,6000,38,5,0,0,0
27,6000,44,5,0,0,0
27,6000,46,5,0,0,0
27,6000,53,5,0,0,0
27,6000,63,5,0,0,0
27,6000,68,5,0,0,0
27,6000,76,5,0,0,0
27,6000,83,5,0,0,0
27,6000,89,5,0,0,0
27,6000,91,5,0,0,0
27,6000,126,5,0,0,0
27,6000,156,5,0,0,0
27,6000,157,5,0,0,0
27,6000,164,5,0,0,0
27,6000,173,5,0,0,0
27,6000,182,5,0,0,0
27,6000,184,5,0,0,0
27,6000,187,5,0,0,0
27,6000,200,5,0,0,0
27,6000,201,5,0,0,0
27,6000,203,5,0,0,0
27,6000,211,5,0,0,0
27,6000,214,5,0,0,0
27,6000,231,5,0,0,0
27,6000,241,5,0,0,0
27,6000,242,5,0,0,0
27,6000,246,5,0,0,0
27,6000,251,5,0,0,0
27,6000,257,5,0,0,0
27,6000,261,5,0,0,0
27,6000,263,5,0,0,0
27,6000,264,5,0,0,0
27,6000,270,5,0,0,0
27,6000,280,5,0,0,0
27,6000,307,5,0,0,0
27,6000,311,5,0,0,0
27,6000,314,5,0,0,0
27,6000,315,5,0,0,0
27,6000,317,5,0,0,0
27,6000,332,5,0,0,0
27,6000,337,5,0,0,0
27,6000,349,5,0,0,0
27,6000,355,5,0,0,0
27,6000,374,5,0,0,0
27,6000,394,5,0,0,0
27,6000,403,5,0,0,0
27,6000,406,5,0,0,0
27,6000,407,5,0,0,0
27,6000,411,5,0,0,0
27,6000,416,5,0,0,0
27,6000,421,5,0,0,0
27,6000,424,5,0,0,0
27,6000,488,5,0,0,0
27,6000,496,5,0,0,0
27,6000,512,5,0,0,0
27,6000,517,5,0,0,0
27,6000,523,5,0,0,0
27,6000,525,5,0,0,0
27,6000,535,5,0,0,0
27,6000,542,5,0,0,0
27,6000,693,5,0,0,0
27,6000,784,5,0,0,0
27,6000,799,5,0,0,0
27,6000,815,5,0,0,0
27,6000,913,5,0,0,0
27,6000,915,5,0,0,0
27,6001,7,5,0,0,0
27,6001,9,5,0,0,0
27,6001,14,5,0,0,0
27,6001,19,5,0,0,0
27,6001,25,5,0,0,0
27,6001,34,5,0,0,0
27,6001,38,5,0,0,0
27,6001,44,5,0,0,0
27,6001,46,5,0,0,0
27,6001,53,5,0,0,0
27,6001,63,5,0,0,0
27,6001,68,5,0,0,0
27,6001,76,5,0,0,0
27,6001,83,5,0,0,0
27,6001,89,5,0,0,0
27,6001,91,5,0,0,0
27,6001,126,5,0,0,0
27,6001,156,5,0,0,0
27,6001,157,5,0,0,0
27,6001,164,5,0,0,0
27,6001,173,5,0,0,0
27,6001,182,5,0,0,0
27,6001,184,5,0,0,0
27,6001,187,5,0,0,0
27,6001,200,5,0,0,0
27,6001,201,5,0,0,0
27,6001,203,5,0,0,0
27,6001,211,5,0,0,0
27,6001,214,5,0,0,0
27,6001,231,5,0,0,0
27,6001,241,5,0,0,0
27,6001,242,5,0,0,0
27,6001,246,5,0,0,0
27,6001,251,5,0,0,0
27,6001,257,5,0,0,0
27,6001,261,5,0,0,0
27,6001,263,5,0,0,0
27,6001,264,5,0,0,0
27,6001,270,5,0,0,0
27,6001,280,5,0,0,0
27,6001,307,5,0,0,0
27,6001,311,5,0,0,0
27,6001,314,5,0,0,0
27,6001,315,5,0,0,0
27,6001,317,5,0,0,0
27,6001,332,5,0,0,0
27,6001,337,5,0,0,0
27,6001,349,5,0,0,0
27,6001,355,5,0,0,0
27,6001,374,5,0,0,0
27,6001,394,5,0,0,0
27,6001,403,5,0,0,0
27,6001,406,5,0,0,0
27,6001,407,5,0,0,0
27,6001,411,5,0,0,0
27,6001,416,5,0,0,0
27,6001,421,5,0,0,0
27,6001,424,5,0,0,0
27,6001,488,5,0,0,0
27,6001,496,5,0,0,0
27,6001,512,5,0,0,0
27,6001,517,5,0,0,0
27,6001,523,5,0,0,0
27,6001,525,5,0,0,0
27,6001,535,5,0,0,0
27,6001,542,5,0,0,0
27,6001,693,5,0,0,0
27,6001,784,5,0,0,0
27,6001,799,5,0,0,0
27,6001,815,5,0,0,0
27,6001,913,5,0,0,0
27,6001,915,5,0,0,0
