version_group_id,pokemon_id,move_id,move_method_id,level,mastery_level,sort
12,1000,14,2,0,0,0
12,1000,15,2,0,0,0
12,1000,22,1,9,0,0
12,1000,33,1,1,0,0
12,1000,36,1,15,0,0
12,1000,38,1,27,0,0
12,1000,45,1,3,0,0
12,1000,70,2,0,0,0
12,1000,73,1,7,0,0
12,1000,74,1,25,0,0
12,1000,75,1,19,0,0
12,1000,76,2,0,0,0
12,1000,77,1,13,0,1
12,1000,79,1,13,0,2
12,1000,80,3,0,0,0
12,1000,92,2,0,0,0
12,1000,104,2,0,0,0
12,1000,113,3,0,0,0
12,1000,130,3,0,0,0
12,1000,133,3,0,0,0
12,1000,148,2,0,0,0
12,1000,156,2,0,0,0
12,1000,164,2,0,0,0
12,1000,174,3,0,0,0
12,1000,182,2,0,0,0
12,1000,188,2,0,0,0
12,1000,202,2,0,0,0
12,1000,203,2,0,0,0
12,1000,204,3,0,0,0
12,1000,207,2,0,0,0
12,1000,213,2,0,0,0
12,1000,214,2,0,0,0
12,1000,216,2,0,0,0
12,1000,218,2,0,0,0
12,1000,219,3,0,0,0
12,1000,230,1,21,0,0
12,1000,235,1,33,0,0
12,1000,237,2,0,0,0
12,1000,241,2,0,0,0
12,1000,249,2,0,0,0
12,1000,263,2,0,0,0
12,1000,267,3,0,0,0
12,1000,275,3,0,0,0
12,1000,290,2,0,0,0
12,1000,320,3,0,0,0
12,1000,331,2,0,0,0
12,1000,345,3,0,0,0
12,1000,363,2,0,0,0
12,1000,388,1,31,0,0
12,1000,402,1,37,0,0
12,1000,412,2,0,0,0
12,1000,437,3,0,0,0
12,1000,445,2,0,0,0
12,1000,447,2,0,0,0
12,2000,14,2,0,0,0
12,2000,15,2,0,0,0
12,2000,22,1,9,0,0
12,2000,33,1,1,0,1
12,2000,36,1,15,0,0
12,2000,38,1,31,0,0
12,2000,45,1,1,0,2
12,2000,45,1,3,0,0
12,2000,70,2,0,0,0
12,2000,73,1,1,0,3
12,2000,73,1,7,0,0
12,2000,74,1,28,0,0
12,2000,75,1,20,0,0
12,2000,76,1,44,0,0
12,2000,76,2,0,0,0
12,2000,77,1,13,0,1
12,2000,79,1,13,0,2
12,2000,92,2,0,0,0
12,2000,104,2,0,0,0
12,2000,148,2,0,0,0
12,2000,156,2,0,0,0
12,2000,164,2,0,0,0
12,2000,182,2,0,0,0
12,2000,188,2,0,0,0
12,2000,202,2,0,0,0
12,2000,203,2,0,0,0
12,2000,207,2,0,0,0
12,2000,213,2,0,0,0
12,2000,214,2,0,0,0
12,2000,216,2,0,0,0
12,2000,218,2,0,0,0
12,2000,230,1,23,0,0
12,2000,235,1,39,0,0
12,2000,237,2,0,0,0
12,2000,241,2,0,0,0
12,2000,249,2,0,0,0
12,2000,263,2,0,0,0
12,2000,290,2,0,0,0
12,2000,331,2,0,0,0
12,2000,363,2,0,0,0
12,2000,388,1,36,0,0
12,2000,412,2,0,0,0
12,2000,445,2,0,0,0
12,2000,447,2,0,0,0
12,3000,14,2,0,0,0
12,3000,15,2,0,0,0
12,3000,22,1,1,0,4
12,3000,22,1,9,0,0
12,3000,33,1,1,0,1
12,3000,36,1,15,0,0
12,3000,38,1,31,0,0
12,3000,45,1,1,0,2
12,3000,45,1,3,0,0
12,3000,46,2,0,0,0
12,3000,63,2,0,0,0
12,3000,70,2,0,0,0
12,3000,73,1,1,0,3
12,3000,73,1,7,0,0
12,3000,74,1,28,0,0
12,3000,75,1,20,0,0
12,3000,76,1,53,0,0
12,3000,76,2,0,0,0
12,3000,77,1,13,0,1
12,3000,79,1,13,0,2
12,3000,80,1,32,0,0
12,3000,89,2,0,0,0
12,3000,92,2,0,0,0
12,3000,104,2,0,0,0
12,3000,148,2,0,0,0
12,3000,156,2,0,0,0
12,3000,164,2,0,0,0
12,3000,182,2,0,0,0
12,3000,188,2,0,0,0
12,3000,202,2,0,0,0
12,3000,203,2,0,0,0
12,3000,207,2,0,0,0
12,3000,213,2,0,0,0
12,3000,214,2,0,0,0
12,3000,216,2,0,0,0
12,3000,218,2,0,0,0
12,3000,230,1,23,0,0
12,3000,235,1,45,0,0
12,3000,237,2,0,0,0
12,3000,241,2,0,0,0
12,3000,249,2,0,0,0
12,3000,263,2,0,0,0
12,3000,290,2,0,0,0
12,3000,331,2,0,0,0
12,3000,338,5,0,0,0
12,3000,363,2,0,0,0
12,3000,388,1,39,0,0
12,3000,412,2,0,0,0
12,3000,416,2,0,0,0
12,3000,431,2,0,0,0
12,3000,445,2,0,0,0
12,3000,447,2,0,0,0
12,4000,10,1,1,0,1
12,4000,14,2,0,0,0
12,4000,14,3,0,0,0
12,4000,15,2,0,0,0
12,4000,44,3,0,0,0
12,4000,45,1,1,0,2
12,4000,52,1,7,0,0
12,4000,53,1,34,0,0
12,4000,53,2,0,0,0
12,4000,70,2,0,0,0
12,4000,82,1,16,0,0
12,4000,83,1,37,0,0
12,4000,91,2,0,0,0
12,4000,92,2,0,0,0
12,4000,104,2,0,0,0
12,4000,108,1,10,0,0
12,4000,126,2,0,0,0
12,4000,156,2,0,0,0
12,4000,157,2,0,0,0
12,4000,157,3,0,0,0
12,4000,163,1,28,0,0
12,4000,164,2,0,0,0
