version_group_id,pokemon_id,move_id,move_method_id,level,mastery_level,sort
5,1000,13,3,0,0,0
5,1000,15,2,0,0,0
5,1000,22,1,10,0,0
5,1000,29,2,0,0,0
5,1000,33,1,1,0,0
5,1000,45,1,4,0,0
5,1000,73,1,7,0,0
5,1000,74,1,32,0,0
5,1000,75,1,20,0,0
5,1000,76,1,46,0,0
5,1000,76,2,0,0,0
5,1000,77,1,15,0,1
5,1000,79,1,15,0,2
5,1000,80,3,0,0,0
5,1000,92,2,0,0,0
5,1000,104,2,0,0,0
5,1000,111,2,0,0,0
5,1000,113,3,0,0,0
5,1000,130,3,0,0,0
5,1000,148,2,0,0,0
5,1000,156,2,0,0,0
5,1000,173,2,0,0,0
5,1000,174,2,0,0,0
5,1000,182,2,0,0,0
5,1000,189,2,0,0,0
5,1000,202,2,0,0,0
5,1000,203,2,0,0,0
5,1000,204,3,0,0,0
5,1000,207,2,0,0,0
5,1000,210,2,0,0,0
5,1000,213,2,0,0,0
5,1000,214,2,0,0,0
5,1000,216,2,0,0,0
5,1000,218,2,0,0,0
5,1000,219,3,0,0,0
5,1000,230,1,25,0,0
5,1000,230,2,0,0,0
5,1000,235,1,39,0,0
5,1000,237,2,0,0,0
5,1000,241,2,0,0,0
5,2000,15,2,0,0,0
5,2000,22,1,10,0,0
5,2000,29,2,0,0,0
5,2000,33,1,1,0,1
5,2000,45,1,1,0,2
5,2000,45,1,4,0,0
5,2000,73,1,1,0,3
5,2000,73,1,7,0,0
5,2000,74,1,38,0,0
5,2000,75,1,22,0,0
5,2000,76,1,56,0,0
5,2000,76,2,0,0,0
5,2000,77,1,15,0,0
5,2000,79,1,15,0,4
5,2000,92,2,0,0,0
5,2000,104,2,0,0,0
5,2000,111,2,0,0,0
5,2000,148,2,0,0,0
5,2000,156,2,0,0,0
5,2000,173,2,0,0,0
5,2000,174,2,0,0,0
5,2000,182,2,0,0,0
5,2000,189,2,0,0,0
5,2000,202,2,0,0,0
5,2000,203,2,0,0,0
5,2000,207,2,0,0,0
5,2000,210,2,0,0,0
5,2000,213,2,0,0,0
5,2000,214,2,0,0,0
5,2000,216,2,0,0,0
5,2000,218,2,0,0,0
5,2000,230,1,29,0,0
5,2000,230,2,0,0,0
5,2000,235,1,47,0,0
5,2000,237,2,0,0,0
5,2000,241,2,0,0,0
5,3000,15,2,0,0,0
5,3000,22,1,1,0,4
5,3000,22,1,10,0,0
5,3000,29,2,0,0,0
5,3000,33,1,1,0,1
5,3000,45,1,1,0,2
5,3000,45,1,4,0,0
5,3000,46,2,0,0,0
5,3000,63,2,0,0,0
5,3000,73,1,1,0,3
5,3000,73,1,7,0,0
5,3000,74,1,41,0,0
5,3000,75,1,22,0,0
5,3000,76,1,65,0,0
5,3000,76,2,0,0,0
5,3000,77,1,15,0,0
5,3000,79,1,15,0,5
5,3000,92,2,0,0,0
5,3000,104,2,0,0,0
5,3000,111,2,0,0,0
5,3000,148,2,0,0,0
5,3000,156,2,0,0,0
5,3000,173,2,0,0,0
5,3000,174,2,0,0,0
5,3000,182,2,0,0,0
5,3000,189,2,0,0,0
5,3000,202,2,0,0,0
5,3000,203,2,0,0,0
5,3000,207,2,0,0,0
5,3000,210,2,0,0,0
5,3000,213,2,0,0,0
5,3000,214,2,0,0,0
5,3000,216,2,0,0,0
5,3000,218,2,0,0,0
5,3000,230,1,29,0,0
5,3000,230,2,0,0,0
5,3000,235,1,53,0,0
5,3000,237,2,0,0,0
5,3000,241,2,0,0,0
5,4000,7,2,0,0,0
5,4000,10,1,1,0,1
5,4000,15,2,0,0,0
5,4000,29,2,0,0,0
5,4000,44,3,0,0,0
5,4000,45,1,1,0,2
5,4000,52,1,7,0,0
5,4000,53,1,31,0,0
5,4000,70,2,0,0,0
5,4000,82,1,43,0,0
5,4000,83,1,49,0,0
5,4000,91,2,0,0,0
5,4000,92,2,0,0,0
5,4000,99,1,19,0,0
5,4000,104,2,0,0,0
5,4000,108,1,13,0,0
5,4000,111,2,0,0,0
5,4000,126,2,0,0,0
5,4000,129,2,0,0,0
5,4000,156,2,0,0,0
5,4000,157,3,0,0,0
5,4000,163,1,37,0,0
5,4000,173,2,0,0,0
5,4000,174,2,0,0,0
5,4000,182,2,0,0,0
5,4000,184,1,25,0,0
5,4000,187,3,0,0,0
5,4000,189,2,0,0,0
5,4000,200,3,0,0,0
5,4000,203,2,0,0,0
5,4000,207,2,0,0,0
5,4000,210,2,0,0,0
5,4000,213,2,0,0,0
5,4000,214,2,0,0,0
5,4000,216,2,0,0,0
5,4000,218,2,0,0,0
5,4000,223,2,0,0,0
5,4000,225,2,0,0,0
5,4000,231,2,0,0,0
5,4000,237,2,0,0,0
5,4000,241,2,0,0,0
5,4000,246,3,0,0,0
5,4000,249,2,0,0,0
5,4000,251,3,0,0,0
5,5000,7,2,0,0,0
5,5000,10,1,1,0,1
5,5000,15,2,0,0,0
5,5000,29,2,0,0,0
5,5000,45,1,1,0,2
5,5000,52,1,1,0,3
5,5000,52,1,7,0,0
5,5000,53,1,34,0,0
5,5000,70,2,0,0,0
5,5000,82,1,48,0,0
5,5000,83,1,55,0,0
5,5000,91,2,0,0,0
5,5000,92,2,0,0,0
5,5000,99,1,20,0,0
5,5000,104,2,0,0,0
5,5000,108,1,13,0,0
5,5000,111,2,0,0,0
5,5000,126,2,0,0,0
5,5000,129,2,0,0,0
5,5000,156,2,0,0,0
5,5000,163,1,41,0,0
5,5000,173,2,0,0,0
5,5000,174,2,0,0,0
5,5000,182,2,0,0,0
5,5000,184,1,27,0,0
5,5000,189,2,0,0,0
5,5000,203,2,0,0,0
5,5000,207,2,0,0,0
5,5000,210,2,0,0,0
5,5000,213,2,0,0,0
5,5000,214,2,0,0,0
5,5000,216,2,0,0,0
5,5000,218,2,0,0,0
5,5000,223,2,0,0,0
5,5000,225,2,0,0,0
5,5000,231,2,0,0,0
5,5000,237,2,0,0,0
5,5000,241,2,0,0,0
5,5000,249,2,0,0,0
5,6000,7,2,0,0,0
5,6000,10,1,1,0,1
5,6000,15,2,0,0,0
5,6000,17,1,36,0,0
5,6000,19,2,0,0,0
5,6000,29,2,0,0,0
5,6000,45,1,1,0,2
5,6000,46,2,0,0,0
5,6000,52,1,1,0,3
5,6000,52,1,7,0,0
5,6000,53,1,34,0,0
5,6000,63,2,0,0,0
5,6000,70,2,0,0,0
5,6000,82,1,54,0,0
5,6000,83,1,64,0,0
5,6000,89,2,0,0,0
5,6000,91,2,0,0,0
5,6000,92,2,0,0,0
5,6000,99,1,20,0,0
5,6000,104,2,0,0,0
5,6000,108,1,1,0,4
5,6000,108,1,13,0,0
5,6000,111,2,0,0,0
5,6000,126,2,0,0,0
5,6000,129,2,0,0,0
5,6000,156,2,0,0,0
5,6000,163,1,44,0,0
5,6000,173,2,0,0,0
5,6000,174,2,0,0,0
5,6000,182,2,0,0,0
5,6000,184,1,27,0,0
5,6000,189,2,0,0,0
5,6000,201,2,0,0,0
5,6000,203,2,0,0,0
5,6000,207,2,0,0,0
5,6000,210,2,0,0,0
5,6000,211,2,0,0,0
5,6000,213,2,0,0,0
5,6000,214,2,0,0,0
5,6000,216,2,0,0,0
5,6000,218,2,0,0,0
5,6000,223,2,0,0,0
5,6000,225,2,0,0,0
5,6000,231,2,0,0,0
5,6000,237,2,0,0,0
5,6000,241,2,0,0,0
5,6000,249,2,0,0,0
5,7000,8,2,0,0,0
5,7000,29,2,0,0,0
5,7000,33,1,1,0,0
5,7000,39,1,4,0,0
5,7000,44,1,18,0,0
5,7000,54,3,0,0,0
5,7000,55,1,13,0,0
5,7000,56,1,47,0,0
5,7000,57,2,0,0,0
5,7000,59,2,0,0,0
5,7000,70,2,0,0,0
5,7000,91,2,0,0,0
5,7000,92,2,0,0,0
5,7000,93,3,0,0,0
5,7000,104,2,0,0,0
5,7000,110,1,10,0,0
5,7000,111,2,0,0,0
5,7000,114,3,0,0,0
5,7000,127,2,0,0,0
5,7000,130,1,40,0,0
5,7000,145,1,7,0,0
5,7000,156,2,0,0,0
5,7000,173,2,0,0,0
5,7000,174,2,0,0,0
5,7000,175,3,0,0,0
5,7000,182,1,28,0,0
5,7000,182,2,0,0,0
5,7000,189,2,0,0,0
