version_group_id,language_id,move_id,name,description
20,1,1,はたく,ながい　しっぽや　てなどを　つかって\nあいてを　はたいて　こうげきする。
20,1,2,からてチョップ,このわざは　つかえません\nおもいだすことが　できなくなりますが\nわざを　わすれることを　おすすめします
20,1,3,おうふくビンタ,このわざは　つかえません\nおもいだすことが　できなくなりますが\nわざを　わすれることを　おすすめします
20,1,4,れんぞくパンチ,このわざは　つかえません\nおもいだすことが　できなくなりますが\nわざを　わすれることを　おすすめします
20,1,5,メガトンパンチ,ちからを　こめた　パンチで\nあいてを　こうげきする。
20,1,6,ネコにこばん,あいての　からだに\nこばんを　なげつけて　こうげきする。\nせんとうの　あとで　おかねが　もらえる。
20,1,7,ほのおのパンチ,ほのおを　こめた　パンチで\nあいてを　こうげきする。\nやけど　じょうたいに　することが　ある。
20,1,8,れいとうパンチ,れいきを　こめた　パンチで\nあいてを　こうげきする。\nこおり　じょうたいに　することが　ある。
20,1,9,かみなりパンチ,でんげきを　こめた　パンチで\nあいてを　こうげきする。\nまひ　じょうたいに　することが　ある。
20,1,10,ひっかく,かたく　とがった　するどい　ツメで\nあいてを　ひっかいて　こうげきする。
20,1,11,はさむ,あいてを　りょうがわから　はさんで\nダメージを　あたえる。
20,1,12,ハサミギロチン,おおきな　ハサミで\nあいてを　きりさいて　こうげきする。\nあたれば　いちげきで　ひんしに　する。
20,1,13,かまいたち,このわざは　つかえません\nおもいだすことが　できなくなりますが\nわざを　わすれることを　おすすめします
20,1,14,つるぎのまい,たたかいのまいを　はげしく　おどって\nきあいを　たかめる。\nじぶんの　こうげきを　ぐーんと　あげる。
20,1,15,いあいぎり,カマや　ツメなどで\nあいてを　きりつけて　こうげきする。
20,1,16,かぜおこし,つばさで　おこした　はげしい　かぜを\nあいてに　ぶつけて　こうげきする。
20,1,17,つばさでうつ,おおきく　ひろげた　りっぱな　つばさを\nあいてに　ぶつけて　こうげきする。
20,1,18,ふきとばし,あいてを　ふきとばして\nひかえの　ポケモンを　ひきずりだす。\nやせいの　ばあいは　せんとうが　おわる。
20,1,19,そらをとぶ,１ターンめで　そらへ　とび\n２ターンめに　あいてを　こうげきする。
20,1,20,しめつける,ながい　からだや　つるなどを　つかい\n４ー５ターンの　あいだ\nあいてを　しめつけて　こうげきする。
20,1,21,たたきつける,ながい　しっぽや　つるなどを　つかい\nあいてを　たたきつけて　こうげきする。
20,1,22,つるのムチ,ムチのように　しなる　ほそながい　つるで\nあいてを　たたきつけて　こうげきする。
20,1,23,ふみつけ,おおきな　あしで\nあいてを　ふみつけて　こうげきする。\nあいてを　ひるませる　ことが　ある。
20,1,24,にどげり,２ほんの　あしで　あいてを　けとばして\nこうげきする。　２かい　れんぞくで\nダメージを　あたえる。
20,1,25,メガトンキック,ものすごい　ちからを　こめた　キックで\nあいてを　けとばして　こうげきする。
20,1,26,とびげり,このわざは　つかえません\nおもいだすことが　できなくなりますが\nわざを　わすれることを　おすすめします
20,1,27,まわしげり,このわざは　つかえません\nおもいだすことが　できなくなりますが\nわざを　わすれることを　おすすめします
20,1,28,すなかけ,あいての　かおに　すなを　かけて\nめいちゅうりつを　さげる。
