language_id,form_id,version_id,is_female,entry
1,1,32,0,なんにちだって　なにも　たべなくても\nげんき！　せなかのタネに　たくさん\nえいようが　あるから　へいきだ！
1,1,33,0,なんにちだって　なにも　たべなくても\nげんき！　せなかのタネに　たくさん\nえいようが　あるから　へいきだ！
1,2,32,0,ようぶんを　とって　おおきくなった\nつぼみから　かおりが　ただよいだすと\nもうすぐ　ハナがひらく　しょうこだ。
1,2,33,0,ようぶんを　とって　おおきくなった\nつぼみから　かおりが　ただよいだすと\nもうすぐ　ハナがひらく　しょうこだ。
1,3,32,0,せなかに　はえた　おおきな　ハナは\nたいようの　ひかりを　きゅうしゅうし\nエネルギーに　へんかん　できる。
1,3,33,0,せなかに　はえた　おおきな　ハナは\nたいようの　ひかりを　きゅうしゅうし\nエネルギーに　へんかん　できる。
1,4,32,0,しずかな　ところに　つれていくと\nシッポが　もえてる　ちいさな　おとが\nきこえてくるよ。
1,4,33,0,しずかな　ところに　つれていくと\nシッポが　もえてる　ちいさな　おとが\nきこえてくるよ。
1,5,32,0,きょうてきと　たたかいつづけ\nエキサイトすると　あおじろい\nほのおを　はきだすことがある。
1,5,33,0,きょうてきと　たたかいつづけ\nエキサイトすると　あおじろい\nほのおを　はきだすことがある。
1,6,32,0,くちから　しゃくねつの　ほのおを\nはきだすとき　シッポのさきは\nより　あかく　はげしく　もえあがる。
1,6,33,0,くちから　しゃくねつの　ほのおを\nはきだすとき　シッポのさきは\nより　あかく　はげしく　もえあがる。
1,7,32,0,すいめんから　みずを　ふんしゃして\nエサをとる。あぶなくなると　こうらに\nてあしを　ひっこめて　みをまもる。
1,7,33,0,すいめんから　みずを　ふんしゃして\nエサをとる。あぶなくなると　こうらに\nてあしを　ひっこめて　みをまもる。
1,8,32,0,ポカンと　あたまを　たたかれるとき\nこうらに　ひっこんで　よける。でも\nちょっとだけ　シッポが　でているよ。
1,8,33,0,ポカンと　あたまを　たたかれるとき\nこうらに　ひっこんで　よける。でも\nちょっとだけ　シッポが　でているよ。
1,9,32,0,あいてに　ねらいを　さだめると\nしょうぼうしゃの　ホースより\nつよい　いきおいで　みずを　だす。
1,9,33,0,あいてに　ねらいを　さだめると\nしょうぼうしゃの　ホースより\nつよい　いきおいで　みずを　だす。
1,10,28,0,とりポケモンに　おそわれると　ツノから\nにおいを　だして　ていこう　するが\nえじきに　なることも　おおい。
1,10,29,0,つかまえやすく　せいちょうも　はやい。\nしんまいトレーナーの　パートナーに\nおススメの　ポケモンの　いっぴき。
1,10,30,0,はやく　せいちょう　したいのか\nしょくよくおうせいで　１にちに\n１００まいの　はっぱを　くらう。
1,10,31,0,からだは　やわらかく　ちからもない。\nしぜんかいでは　つねに　エサとして\nねらわれ　つづける　うんめい。
1,10,32,0,あたまの　さきにある　しょっかくに\nふれると　きょうれつな　においを\nだして　みを　まもろうとする。
1,10,33,0,あたまの　さきにある　しょっかくに\nふれると　きょうれつな　においを\nだして　みを　まもろうとする。
1,11,28,0,カラのなかには　トロトロの　なかみが\nつまっている。　ほぼ　うごかないのは\nウッカリ　なかみが　こぼれないため。
1,11,29,0,かたいと　いっても　むしの　カラ。\nわれてしまうことも　あるので\nはげしい　たたかいは　きんもつ。
1,11,30,0,カラのなかは　ドロドロの　えきたい。\nしんかに　そなえて　からだじゅうの\nさいぼうを　つくりなおしている。
1,11,31,0,とても　かたいカラは　ツツケラに\nつつかれても　びくともしないが\nゆれて　なかみが　こぼれてしまう。
1,11,32,0,みをまもるため　ひたすら　カラを\nかたくしても　つよい　しょうげきを\nうけると　なかみが　でてしまう。
1,11,33,0,みをまもるため　ひたすら　カラを\nかたくしても　つよい　しょうげきを\nうけると　なかみが　でてしまう。
1,12,28,0,おおきな　めを　よく　かんさつすると\nじつは　ちいさな　めが　むすうに\nあつまって　できているのが　わかる。
1,12,29,0,ほかの　ポケモンに　おそわれると\nどくの　りんぷんを　まきちらしながら\nはばたいて　ていこう　するのだ。
1,12,30,0,ハネを　つつむ　りんぷんは　もうどく。\nキャタピーを　ねらう　とりポケモンを\nみつけると　ふりかけて　おいはらうぞ。
1,12,31,0,きれいな　はなの　ミツが　こうぶつ。\nはなばたけで　アブリーとの　しれつな\nなわばりあらそいを　くりひろげる。
1,12,32,0,ハネの　もうどくの　りんぷんには\nみずをはじく　せいしつが　あるので\nあめのひ　でも　とびまわれる。
1,12,33,0,ハネの　もうどくの　りんぷんには\nみずをはじく　せいしつが　あるので\nあめのひ　でも　とびまわれる。
1,13,32,0,あたまに　するどい　ハリを　もつ。\nもりや　くさちの　しげみに　かくれ\nひたすら　ハッパを　たべている。
1,13,33,0,あたまに　するどい　ハリを　もつ。\nもりや　くさちの　しげみに　かくれ\nひたすら　ハッパを　たべている。
