version_group_id,language_id,move_id,name,description
5,1,1,はたく,てやしっぽなどを つかい\nてきを はたいてこうげき
5,1,2,からてチョップ,チョップでてきを こうげき\nきゅうしょに あたリやすい
5,1,3,おうふくビンタ,てきを おうふくビンタで\n2ー5かいれんぞくでこうげき
5,1,4,れんぞくパンチ,てきを れんぞくでなぐリつけ\n2ー5かいれんぞくでこうげき
5,1,5,メガトンパンチ,ものすごいちからをこめたパンチで\nてきを なぐってこうげき
5,1,6,ネコにこばん,こばんをなげててきを こうげき\nせんとうごに おかねが てにはいる
5,1,7,ほのおのパンチ,ほのおをこめたパンチでこうげき\nてきを やけどさせることがある
5,1,8,れいとうパンチ,れいきをこめたパンチでこうげき\nてきを こおらせることがある
5,1,9,かみなリパンチ,でんげきをこめたパンチでこうげき\nてきを まひさせることがある
5,1,10,ひっかく,するどいツメを つかい\nてきを ひっかいてこうげき
5,1,11,はさむ,おおきなハサミを つかい\nてきを はさんでこうげき
5,1,12,ハサミギロチン,おおきなハサミを つかって\nてきを はさみせんとうふのうにする
5,1,13,かまいたち,1ターンめでかぜのやいばを つくリ\nつぎのターンでてきを こうげき
5,1,14,つるぎのまい,たたかいの　おどリを おどって\nこうげきを グーンとあげる
5,1,15,いあいぎリ,するどいカマやツメなどを つかって\nてきを きリつけてこうげき
5,1,16,かぜおこし,つばさでつよいかぜを おこし\nそれを てきにぶつけてこうげき
5,1,17,つばさでうつ,つばさを おおきくひろげて\nそのままてきに たいあたリする
5,1,18,ふきとばし,つよいかぜでてきを ふきとばす\nふきとばすとせんとうは　おわる
5,1,19,そらをとぶ,1ターンめでそらに とびたって\nつぎのターンでてきを こうげき
5,1,20,しめつける,2ー5ターンのあいだながいからだや\nつるを つかっててきを しめつける
5,1,21,たたきつける,ながいシッポやツルなどを\nてきに たたきつけてこうげき
5,1,22,つるのムチ,ムチのように ほそながいつるを\nてきに たたきつけてこうげき
5,1,23,ふみつけ,おおきなあしでふみつけてこうげき\nてきを ひるませることがある
5,1,24,にどげリ,2ほんの　あしをつかっててきを\n2かいれんぞくでこうげき
5,1,25,メガトンキック,ものすごいちからをこめたキックで\nてきを けっとばしてこうげき
5,1,26,とびげリ,ジャンプしたいきおいでキックを\nくリだすはずすとダメージをうける
5,1,27,まわしげリ,からだを すばやく1かいてんさせ\nそのいきおいでキックを くリだす
5,1,28,すなかけ,てきの　かおなどに すなをかけて\nめいちゅうリつを さげさせる
5,1,29,ずつき,あたまからつっこんでこうげき\nてきを ひるませることがある
5,1,30,つのでつく,とがったツノを つかい\nてきを つついてこうげき
5,1,31,みだれづき,とがったツノなどを つかい\n2ー5かいれんぞくでこうげき
5,1,32,つのドリル,ツノを ドリルのように かいてんさせ\nてきを つつきせんとうふのうにする
5,1,33,たいあたリ,からだぜんたいを つかって\nてきに たいあたリしてこうげき
5,1,34,のしかかリ,からだごとたおれこんでこうげき\nてきを まひさせることがある
5,1,35,まきつく,2ー5ターンのあいだながいからだや\nツルをつかっててきを しめつける
5,1,36,とっしん,いきおいをつけててきに たいあたリ\nじぶんもすこしダメージをうける
5,1,37,あばれる,2ー3ターンのあいだあばれつづける\nあばれたあとは　こんらんしてしまう
5,1,38,すてみタックル,いのちをかけててきに たいあたリ\nじぶんもすこしダメージをうける
5,1,39,しっぽをふる,てきに しっぽをふってゆだんさせて\nぼうぎょを さげさせる
5,1,40,どくばリ,どくのあるハリやツノでこうげき\nてきに どくをあたえることがある
5,1,41,ダブルニードル,リょうての　ハリを つかって\nてきを 2かいれんぞくでこうげき
5,1,42,ミサイルばリ,するどいハリを てきに はっしゃして\n2ー5かいれんぞくでこうげき
5,1,43,にらみつける,てきを にらんでおびえさせて\nぼうぎょを さげさせる
5,1,44,かみつく,するどいはでかみついてこうげき\nてきを ひるませることがある
5,1,45,なきごえ,かわいくないててきを ゆだんさせて\nこうげきを さげさせる
5,1,46,ほえる,ほえててきを にげださせる\nてきが にげるとせんとうは　おわる
5,1,47,うたう,ここちよいうたごえで\nてきを ふかいねむリへとさそう
5,1,48,ちょうおんぱ,からだからかいおんぱを はっして\nてきを こんらんさせることがある
5,1,49,ソニックブーム,しょうげきはでてきを こうげき\n20の　きまったダメージを あたえる
5,1,50,かなしばリ,ちょうのうリょくでてきの　うごきを\nとめてわざを 1つつかえなくする
5,1,51,ようかいえき,つよいさんでてきの　ひふを とかす\nぼうぎょを さげることがある
5,1,52,ひのこ,ちいさなほのおでこうげき\nてきを やけどさせることがある
5,1,53,かえんほうしゃ,すごいほのおでこうげき\nてきを やけどさせることがある
5,1,54,しろいきリ,しろいきリでからだを おおい\nのうリょくを さげられないようにする
5,1,55,みずでっぽう,みずを はっしゃして\nてきを こうげき
5,1,56,ハイドロポンプ,みずを ものすごいいきおいで\nはっしゃしててきを こうげき
5,1,57,なみのリ,みずに なみを おこしそれを\nものすごいちからでたたきつける
5,1,58,れいとうビーム,れいきを はっしゃしてこうげき\nてきを こおらせることがある
5,1,59,ふぶき,ゆきを つよいかぜにのせてこうげき\nてきを こおらせることがある
5,1,60,サイケこうせん,ふしぎなひかリを はっしゃする\nてきを こんらんさせることがある
5,1,61,バブルこうせん,あわを いきおいよくはっしゃする\nてきの　すばやさを さげることがある
5,1,62,オーロラビーム,にじいろの　ひかリを はっしゃする\nこうげきを さげることがある
5,1,63,はかいこうせん,ダメージは　おおきいが つかうと\nつぎのターンうごけなくなってしまう
5,1,64,つつく,くちばしなどを つかって\nてきを つついてこうげき
5,1,65,ドリルくちばし,くちばしを ちゅうしんに からだを\nかいてんさせててきに とっしんする
5,1,66,じごくぐるま,じぶんごとじめんに たたきつける\nじぶんにもすこしダメージ
5,1,67,けたぐリ,タイミングよくあしを ひっかける\nてきを ひるませることがある
5,1,68,カウンター,てきからうけたぶつリこうげきの\nダメージを ばいにしてかえす
5,1,69,ちきゅうなげ,いんリょくを リようしてなげる\nレべルぶんの　ダメージを あたえる
